target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	beta.sign.sum	var.exp.median
HVO_RS01085	HVO_RS00550	0.500022	0.000000	0.000000	0.000000	-0.000254	0.000000	1.000000	0.444658
HVO_RS00305	HVO_RS00320	0.500022	0.000000	0.000000	0.000000	-0.000254	0.000000	1.000000	0.444569
HVO_RS14405	HVO_RS04530	0.500021	0.000000	0.000000	0.000000	-0.000255	0.000000	1.000000	0.444537
HVO_RS14340	HVO_RS10345	0.500021	0.000000	0.000000	0.000000	-0.000255	0.000000	1.000000	0.444421
HVO_RS14815	HVO_RS03390	0.500020	0.000000	0.000000	0.000000	-0.000256	0.000000	1.000000	0.444386
HVO_RS17780	HVO_RS14485	0.500020	0.000000	0.000000	0.000000	-0.000257	0.000000	1.000000	0.444371
HVO_RS01820	HVO_RS10345	0.500019	0.000000	0.000000	0.000000	-0.000257	0.000000	1.000000	0.444341
HVO_RS00165	HVO_RS00550	0.500019	0.000000	0.000000	0.000000	-0.000258	0.000000	1.000000	0.443825
HVO_RS07605	HVO_RS03390	0.500018	0.000000	0.000000	0.000000	-0.000258	0.000000	1.000000	0.443687
HVO_RS09335	HVO_RS03390	0.500018	0.000000	0.000000	0.000000	-0.000259	0.000000	1.000000	0.443414
HVO_RS00170	HVO_RS01530	0.500017	0.000000	0.000000	0.000000	-0.000259	0.000000	1.000000	0.443228
HVO_RS18965	HVO_RS00550	0.500017	0.000000	0.000000	0.000000	-0.000260	0.000000	1.000000	0.442366
HVO_RS06755	HVO_RS05530	0.500016	0.000000	0.000000	0.000000	-0.000260	0.000000	1.000000	0.442293
HVO_RS11915	HVO_RS12155	0.500016	0.000000	0.000000	0.000000	-0.000261	0.000000	1.000000	0.441959
HVO_RS06685	HVO_RS17680	0.500015	0.000000	0.000000	0.000000	-0.000261	0.000000	1.000000	0.441860
HVO_RS01560	HVO_RS03390	0.500015	0.000000	0.000000	0.000000	-0.000262	0.000000	1.000000	0.441662
HVO_RS02875	HVO_RS05530	0.500014	0.000000	0.000000	0.000000	-0.000262	0.000000	1.000000	0.441655
HVO_RS04440	HVO_RS00550	0.500014	0.000000	0.000000	0.000000	-0.000263	0.000000	1.000000	0.441559
HVO_RS03050	HVO_RS03390	0.500013	0.000000	0.000000	0.000000	-0.000263	0.000000	1.000000	0.441554
HVO_RS19075	HVO_RS19070	0.500013	0.000000	0.000000	0.000000	-0.000264	0.000000	1.000000	0.441522
HVO_RS17545	HVO_RS04530	0.500012	0.000000	0.000000	0.000000	-0.000264	0.000000	1.000000	0.441415
HVO_RS17580	HVO_RS01840	0.500012	0.000000	0.000000	0.000000	-0.000265	0.000000	1.000000	0.441296
HVO_RS07930	HVO_RS05530	0.500011	0.000000	0.000000	0.000000	-0.000266	0.000000	1.000000	0.441135
HVO_RS00545	HVO_RS00550	0.500011	0.000000	0.000000	0.000000	-0.000266	0.000000	1.000000	0.440750
HVO_RS17465	HVO_RS12155	0.500010	0.000000	0.000000	0.000000	-0.000267	0.000000	1.000000	0.440448
HVO_RS10890	HVO_RS10420	0.500010	0.000000	0.000000	0.000000	-0.000267	0.000000	1.000000	0.440397
HVO_RS01645	HVO_RS07610	0.500009	0.000000	0.000000	0.000000	-0.000268	0.000000	1.000000	0.440393
HVO_RS19885	HVO_RS03020	0.500009						1.000000	0.440352
HVO_RS17105	HVO_RS04530	0.500008	0.000000	0.000000	0.000000	-0.000268	0.000000	1.000000	0.440318
HVO_RS00065	HVO_RS17680	0.500008	0.000000	0.000000	0.000000	-0.000269	0.000000	1.000000	0.440259
HVO_RS12235	HVO_RS17680	0.500007	0.000000	0.000000	0.000000	-0.000269	0.000000	1.000000	0.440200
HVO_RS20245	HVO_RS02330	0.500007						1.000000	0.439898
HVO_RS02665	HVO_RS06270	0.500006	0.000000	0.000000	0.000000	-0.000270	0.000000	1.000000	0.439829
HVO_RS15745	HVO_RS05530	0.500006	0.000000	0.000000	0.000000	-0.000270	0.000000	1.000000	0.439728
HVO_RS15195	HVO_RS05530	0.500005	0.000000	0.000000	0.000000	-0.000271	0.000000	1.000000	0.439635
HVO_RS01610	HVO_RS04195	0.500005	0.000000	0.000000	0.000000	-0.000271	0.000000	1.000000	0.439575
HVO_RS04395	HVO_RS07610	0.500005	0.000000	0.000000	0.000000	-0.000272	0.000000	1.000000	0.439414
HVO_RS04140	HVO_RS00550	0.500004	0.000000	0.000000	0.000000	-0.000272	0.000000	1.000000	0.439304
HVO_RS01525	HVO_RS03390	0.500004	0.000000	0.000000	0.000000	-0.000273	0.000000	1.000000	0.439286
HVO_RS00155	HVO_RS00550	0.500003	0.000000	0.000000	0.000000	-0.000273	0.000000	1.000000	0.438939
HVO_RS00135	HVO_RS00490	0.500003	0.000000	0.000000	0.000000	-0.000274	0.000000	1.000000	0.438912
HVO_RS13775	HVO_RS05530	0.500002	0.000000	0.000000	0.000000	-0.000274	0.000000	1.000000	0.438803
HVO_RS13970	HVO_RS10345	0.500002	0.000000	0.000000	0.000000	-0.000275	0.000000	1.000000	0.438587
HVO_RS00400	HVO_RS00990	0.500001	0.000000	0.000000	0.000000	-0.000275	0.000000	1.000000	0.438488
HVO_RS01130	HVO_RS00550	0.500001	0.000000	0.000000	0.000000	-0.000276	0.000000	1.000000	0.438471
HVO_RS07480	HVO_RS07610	0.500000	0.000000	0.000000	0.000000	-0.000276	0.000000	1.000000	0.438315
HVO_RS01135	HVO_RS00550	0.500000	0.000000	0.000000	0.000000	-0.000277	0.000000	1.000000	0.438300
HVO_RS19690	HVO_RS04530	0.499999						1.000000	0.438229
HVO_RS00085	HVO_RS00550	0.499999	0.000000	0.000000	0.000000	-0.000277	0.000000	1.000000	0.437820
HVO_RS18820	HVO_RS05530	0.499998	0.000000	0.000000	0.000000	-0.000278	0.000000	1.000000	0.437457
HVO_RS03160	HVO_RS00665	0.499998	0.000000	0.000000	0.000000	-0.000278	0.000000	1.000000	0.437444
HVO_RS07145	HVO_RS15335	0.499997	0.000000	0.000000	0.000000	-0.000279	0.000000	1.000000	0.437231
HVO_RS01480	HVO_RS00550	0.499997	0.000000	0.000000	0.000000	-0.000279	0.000000	1.000000	0.437146
HVO_RS05190	HVO_RS05530	0.499996	0.000000	0.000000	0.000000	-0.000280	0.000000	1.000000	0.437081
HVO_RS19580	HVO_RS07610	0.499996	0.000000	0.000000	0.000000	-0.000280	0.000000	1.000000	0.437067
HVO_RS17695	HVO_RS10420	0.499995	0.000000	0.000000	0.000000	-0.000281	0.000000	1.000000	0.436968
HVO_RS14985	HVO_RS03390	0.499995	0.000000	0.000000	0.000000	-0.000281	0.000000	1.000000	0.436877
HVO_RS18100	HVO_RS07610	0.499994	0.000000	0.000000	0.000000	-0.000282	0.000000	1.000000	0.436841
HVO_RS18745	HVO_RS18865	0.499994	0.000000	0.000000	0.000000	-0.000282	0.000000	1.000000	0.436833
HVO_RS13005	HVO_RS04485	0.499993	0.000000	0.000000	0.000000	-0.000283	0.000000	1.000000	0.436806
HVO_RS08110	HVO_RS15335	0.499993	0.000000	0.000000	0.000000	-0.000283	0.000000	1.000000	0.436784
HVO_RS15200	HVO_RS05530	0.499992	0.000000	0.000000	0.000000	-0.000284	0.000000	1.000000	0.436755
HVO_RS10420	HVO_RS01745	0.499992	0.000000	0.000000	0.000000	-0.000284	0.000000	1.000000	0.436562
HVO_RS11690	HVO_RS00550	0.499991	0.000000	0.000000	0.000000	-0.000285	0.000000	1.000000	0.436516
HVO_RS01385	HVO_RS19825	0.499991	0.000000	0.000000	0.000000	-0.000285	0.000000	1.000000	0.436474
HVO_RS04065	HVO_RS04055	0.499990	0.000000	0.000000	0.000000	-0.000285	0.000000	1.000000	0.436328
HVO_RS09530	HVO_RS10345	0.499990	0.000000	0.000000	0.000000	-0.000286	0.000000	1.000000	0.436306
HVO_RS01020	HVO_RS00550	0.499989						1.000000	0.436171
HVO_RS01520	HVO_RS01530	0.499989	0.000000	0.000000	0.000000	-0.000286	0.000000	1.000000	0.436074
HVO_RS03145	HVO_RS03390	0.499988	0.000000	0.000000	0.000000	-0.000287	0.000000	1.000000	0.436065
HVO_RS02265	HVO_RS07610	0.499988	0.000000	0.000000	0.000000	-0.000287	0.000000	1.000000	0.436060
HVO_RS01585	HVO_RS00490	0.499987	0.000000	0.000000	0.000000	-0.000288	0.000000	1.000000	0.435939
HVO_RS10995	HVO_RS01745	0.499987	0.000000	0.000000	0.000000	-0.000288	0.000000	1.000000	0.435889
HVO_RS03940	HVO_RS10345	0.499986	0.000000	0.000000	0.000000	-0.000289	0.000000	1.000000	0.435761
HVO_RS02695	HVO_RS04530	0.499986	0.000000	0.000000	0.000000	-0.000289	0.000000	1.000000	0.435669
HVO_RS01445	HVO_RS02330	0.499986	0.000000	0.000000	0.000000	-0.000290	0.000000	1.000000	0.435596
HVO_RS14865	HVO_RS03340	0.499985	0.000000	0.000000	0.000000	-0.000290	0.000000	1.000000	0.435583
HVO_RS17535	HVO_RS01840	0.499985	0.000000	0.000000	0.000000	-0.000291	0.000000	1.000000	0.435542
HVO_RS11890	HVO_RS02855	0.499984	0.000000	0.000000	0.000000	-0.000291	0.000000	1.000000	0.435416
HVO_RS17710	HVO_RS10420	0.499984	0.000000	0.000000	0.000000	-0.000292	0.000000	1.000000	0.435358
HVO_RS18825	HVO_RS05530	0.499983	0.000000	0.000000	0.000000	-0.000292	0.000000	1.000000	0.435272
HVO_RS17715	HVO_RS10420	0.499983	0.000000	0.000000	0.000000	-0.000293	0.000000	1.000000	0.434956
HVO_RS01125	HVO_RS03390	0.499982	0.000000	0.000000	0.000000	-0.000293	0.000000	1.000000	0.434949
HVO_RS00860	HVO_RS03390	0.499982	0.000000	0.000000	0.000000	-0.000294	0.000000	1.000000	0.434939
HVO_RS13735	HVO_RS05530	0.499981	0.000000	0.000000	0.000000	-0.000294	0.000000	1.000000	0.434773
HVO_RS01035	HVO_RS00550	0.499981	0.000000	0.000000	0.000000	-0.000295	0.000000	1.000000	0.434515
HVO_RS12460	HVO_RS12280	0.499980	0.000000	0.000000	0.000000	-0.000295	0.000000	1.000000	0.433814
HVO_RS01475	HVO_RS19825	0.499980	0.000000	0.000000	0.000000	-0.000295	0.000000	1.000000	0.433473
HVO_RS08030	HVO_RS08610	0.499979	0.000000	0.000000	0.000000	-0.000296	0.000000	-1.000000	0.433452
HVO_RS16955	HVO_RS01745	0.499979	0.000000	0.000000	0.000000	-0.000296	0.000000	1.000000	0.433421
HVO_RS01690	HVO_RS07610	0.499978	0.000000	0.000000	0.000000	-0.000297	0.000000	1.000000	0.433127
HVO_RS07430	HVO_RS00320	0.499978	0.000000	0.000000	0.000000	-0.000297	0.000000	1.000000	0.432851
HVO_RS00620	HVO_RS04195	0.499977	0.000000	0.000000	0.000000	-0.000298	0.000000	1.000000	0.432779
HVO_RS09975	HVO_RS05530	0.499977	0.000000	0.000000	0.000000	-0.000298	0.000000	1.000000	0.432619
HVO_RS17805	HVO_RS05530	0.499976	0.000000	0.000000	0.000000	-0.000299	0.000000	1.000000	0.432495
HVO_RS01160	HVO_RS00665	0.499976	0.000000	0.000000	0.000000	-0.000299	0.000000	1.000000	0.432477
HVO_RS01090	HVO_RS00550	0.499975	0.000000	0.000000	0.000000	-0.000300	0.000000	1.000000	0.432220
HVO_RS01040	HVO_RS00550	0.499975	0.000000	0.000000	0.000000	-0.000300	0.000000	1.000000	0.432152
HVO_RS05320	HVO_RS02855	0.499974	0.000000	0.000000	0.000000	-0.000301	0.000000	1.000000	0.431965
HVO_RS13275	HVO_RS03390	0.499974	0.000000	0.000000	0.000000	-0.000301	0.000000	1.000000	0.431938
HVO_RS05710	HVO_RS05530	0.499973	0.000000	0.000000	0.000000	-0.000301	0.000000	1.000000	0.431938
HVO_RS09830	HVO_RS08155	0.499973	0.000000	0.000000	0.000000	-0.000302	0.000000	1.000000	0.431652
HVO_RS03135	HVO_RS00550	0.499972	0.000000	0.000000	0.000000	-0.000302	0.000000	1.000000	0.431525
HVO_RS14460	HVO_RS15600	0.499972	0.000000	0.000000	0.000000	-0.000303	0.000000	1.000000	0.431265
HVO_RS07615	HVO_RS00490	0.499971	0.000000	0.000000	0.000000	-0.000303	0.000000	1.000000	0.431093
HVO_RS04400	HVO_RS07610	0.499971	0.000000	0.000000	0.000000	-0.000304	0.000000	1.000000	0.431044
HVO_RS01175	HVO_RS00490	0.499970	0.000000	0.000000	0.000000	-0.000304	0.000000	1.000000	0.430213
HVO_RS15185	HVO_RS12155	0.499970	0.000000	0.000000	0.000000	-0.000305	0.000000	1.000000	0.430200
HVO_RS00410	HVO_RS01380	0.499969	0.000000	0.000000	0.000000	-0.000305	0.000000	1.000000	0.430181
HVO_RS13750	HVO_RS12155	0.499969	0.000000	0.000000	0.000000	-0.000306	0.000000	1.000000	0.430089
HVO_RS15685	HVO_RS19825	0.499968						1.000000	0.429692
HVO_RS19310	HVO_RS07610	0.499968	0.000000	0.000000	0.000000	-0.000306	0.000000	1.000000	0.429489
HVO_RS01045	HVO_RS07610	0.499968	0.000000	0.000000	0.000000	-0.000306	0.000000	1.000000	0.429455
HVO_RS09970	HVO_RS05530	0.499967	0.000000	0.000000	0.000000	-0.000307	0.000000	1.000000	0.429441
HVO_RS06980	HVO_RS17680	0.499967	0.000000	0.000000	0.000000	-0.000307	0.000000	1.000000	0.429441
HVO_RS07095	HVO_RS19825	0.499966	0.000000	0.000000	0.000000	-0.000308	0.000000	1.000000	0.429200
HVO_RS08840	HVO_RS19825	0.499966	0.000000	0.000000	0.000000	-0.000308	0.000000	1.000000	0.428923
HVO_RS18550	HVO_RS12155	0.499965	0.000000	0.000000	0.000000	-0.000309	0.000000	1.000000	0.428762
HVO_RS00180	HVO_RS00990	0.499965	0.000000	0.000000	0.000000	-0.000309	0.000000	1.000000	0.428673
HVO_RS00430	HVO_RS15650	0.499964	0.000000	0.000000	0.000000	-0.000310	0.000000	1.000000	0.428498
HVO_RS03155	HVO_RS00665	0.499964	0.000000	0.000000	0.000000	-0.000310	0.000000	1.000000	0.428497
HVO_RS00455	HVO_RS00665	0.499963	0.000000	0.000000	0.000000	-0.000310	0.000000	1.000000	0.428472
HVO_RS01465	HVO_RS02330	0.499963	0.000000	0.000000	0.000000	-0.000311	0.000000	1.000000	0.428392
HVO_RS07905	HVO_RS10420	0.499962	0.000000	0.000000	0.000000	-0.000311	0.000000	1.000000	0.428388
HVO_RS03325	HVO_RS00490	0.499962	0.000000	0.000000	0.000000	-0.000312	0.000000	1.000000	0.428344
HVO_RS01120	HVO_RS03390	0.499961	0.000000	0.000000	0.000000	-0.000312	0.000000	1.000000	0.428317
HVO_RS02665	HVO_RS03020	0.499961	0.000000	0.000000	0.000000	-0.000313	0.000000	1.000000	0.428195
HVO_RS09020	HVO_RS11235	0.499960	0.000000	0.000000	0.000000	-0.000313	0.000000	1.000000	0.428150
HVO_RS19585	HVO_RS03390	0.499960	0.000000	0.000000	0.000000	-0.000314	0.000000	1.000000	0.428042
HVO_RS02015	HVO_RS07610	0.499959	0.000000	0.000000	0.000000	-0.000314	0.000000	1.000000	0.428025
HVO_RS02720	HVO_RS04530	0.499959	0.000000	0.000000	0.000000	-0.000314	0.000000	1.000000	0.427985
HVO_RS02470	HVO_RS02465	0.499958	0.000000	0.000000	0.000000	-0.000315	0.000000	1.000000	0.427904
HVO_RS15935	HVO_RS12155	0.499958	0.000000	0.000000	0.000000	-0.000315	0.000000	1.000000	0.427835
HVO_RS20360	HVO_RS02330	0.499957						1.000000	0.427775
HVO_RS01170	HVO_RS04530	0.499957	0.000000	0.000000	0.000000	-0.000316	0.000000	1.000000	0.427768
HVO_RS14860	HVO_RS02245	0.499956	0.000000	0.000000	0.000000	-0.000316	0.000000	1.000000	0.427741
HVO_RS03120	HVO_RS02245	0.499956	0.000000	0.000000	0.000000	-0.000317	0.000000	1.000000	0.427558
HVO_RS00470	HVO_RS03020	0.499955	0.000000	0.000000	0.000000	-0.000317	0.000000	1.000000	0.427384
HVO_RS13285	HVO_RS03230	0.499955	0.000000	0.000000	0.000000	-0.000317	0.000000	1.000000	0.427368
HVO_RS04145	HVO_RS00550	0.499954	0.000000	0.000000	0.000000	-0.000318	0.000000	1.000000	0.427263
HVO_RS08120	HVO_RS06620	0.499954	0.000000	0.000000	0.000000	-0.000318	0.000000	1.000000	0.427219
HVO_RS04165	HVO_RS04100	0.499953	0.000000	0.000000	0.000000	-0.000319	0.000000	1.000000	0.427180
HVO_RS00935	HVO_RS19825	0.499953	0.000000	0.000000	0.000000	-0.000319	0.000000	1.000000	0.427131
HVO_RS17775	HVO_RS14485	0.499952	0.000000	0.000000	0.000000	-0.000320	0.000000	1.000000	0.427119
HVO_RS19985	HVO_RS06620	0.499952						1.000000	0.426821
HVO_RS02320	HVO_RS00665	0.499951	0.000000	0.000000	0.000000	-0.000320	0.000000	1.000000	0.426625
HVO_RS04475	HVO_RS04055	0.499951	0.000000	0.000000	0.000000	-0.000320	0.000000	1.000000	0.426594
HVO_RS12755	HVO_RS14665	0.499950	0.000000	0.000000	0.000000	-0.000321	0.000000	1.000000	0.426488
HVO_RS16380	HVO_RS16360	0.499950	0.000000	0.000000	0.000000	-0.000321	0.000000	1.000000	0.426443
HVO_RS00175	HVO_RS00490	0.499950	0.000000	0.000000	0.000000	-0.000322	0.000000	1.000000	0.426416
HVO_RS06135	HVO_RS17680	0.499949	0.000000	0.000000	0.000000	-0.000322	0.000000	1.000000	0.426391
HVO_RS11485	HVO_RS17680	0.499949	0.000000	0.000000	0.000000	-0.000323	0.000000	1.000000	0.426300
HVO_RS03355	HVO_RS03340	0.499948	0.000000	0.000000	0.000000	-0.000323	0.000000	1.000000	0.426195
HVO_RS09025	HVO_RS11235	0.499948	0.000000	0.000000	0.000000	-0.000323	0.000000	1.000000	0.426101
HVO_RS12545	HVO_RS15335	0.499947	0.000000	0.000000	0.000000	-0.000324	0.000000	1.000000	0.425982
HVO_RS03065	HVO_RS03390	0.499947	0.000000	0.000000	0.000000	-0.000324	0.000000	1.000000	0.425843
HVO_RS13675	HVO_RS04485	0.499946	0.000000	0.000000	0.000000	-0.000325	0.000000	1.000000	0.425664
HVO_RS01460	HVO_RS07610	0.499946	0.000000	0.000000	0.000000	-0.000325	0.000000	1.000000	0.425604
HVO_RS00460	HVO_RS00665	0.499945	0.000000	0.000000	0.000000	-0.000326	0.000000	1.000000	0.425601
HVO_RS05420	HVO_RS02330	0.499945	0.000000	0.000000	0.000000	-0.000326	0.000000	1.000000	0.425546
HVO_RS13855	HVO_RS02330	0.499944	0.000000	0.000000	0.000000	-0.000326	0.000000	1.000000	0.425070
HVO_RS14015	HVO_RS06620	0.499944	0.000000	0.000000	0.000000	-0.000327	0.000000	1.000000	0.424992
HVO_RS02250	HVO_RS00550	0.499943	0.000000	0.000000	0.000000	-0.000327	0.000000	1.000000	0.424469
HVO_RS14385	HVO_RS04055	0.499943	0.000000	0.000000	0.000000	-0.000328	0.000000	1.000000	0.424453
HVO_RS01725	HVO_RS08155	0.499942	0.000000	0.000000	0.000000	-0.000328	0.000000	1.000000	0.424353
HVO_RS07240	HVO_RS19825	0.499942	0.000000	0.000000	0.000000	-0.000329	0.000000	1.000000	0.424311
HVO_RS07750	HVO_RS01745	0.499941	0.000000	0.000000	0.000000	-0.000329	0.000000	1.000000	0.424265
HVO_RS07115	HVO_RS19825	0.499941	0.000000	0.000000	0.000000	-0.000329	0.000000	1.000000	0.424142
HVO_RS00560	HVO_RS07610	0.499940	0.000000	0.000000	0.000000	-0.000330	0.000000	1.000000	0.424038
HVO_RS08460	HVO_RS17680	0.499940	0.000000	0.000000	0.000000	-0.000330	0.000000	1.000000	0.423688
HVO_RS14160	HVO_RS04460	0.499939	0.000000	0.000000	0.000000	-0.000331	0.000000	1.000000	0.423655
HVO_RS08435	HVO_RS12155	0.499939	0.000000	0.000000	0.000000	-0.000331	0.000000	1.000000	0.423428
HVO_RS16945	HVO_RS01745	0.499938	0.000000	0.000000	0.000000	-0.000331	0.000000	1.000000	0.423423
HVO_RS09550	HVO_RS06620	0.499938	0.000000	0.000000	0.000000	-0.000332	0.000000	1.000000	0.423239
HVO_RS04830	HVO_RS10420	0.499937	0.000000	0.000000	0.000000	-0.000332	0.000000	1.000000	0.423216
HVO_RS06565	HVO_RS04460	0.499937	0.000000	0.000000	0.000000	-0.000333	0.000000	1.000000	0.423194
HVO_RS18190	HVO_RS01745	0.499936	0.000000	0.000000	0.000000	-0.000333	0.000000	1.000000	0.423174
HVO_RS01275	HVO_RS03340	0.499936	0.000000	0.000000	0.000000	-0.000334	0.000000	1.000000	0.423171
HVO_RS00470	HVO_RS00550	0.499935	0.000000	0.000000	0.000000	-0.000334	0.000000	1.000000	0.423006
HVO_RS11325	HVO_RS18425	0.499935	0.000000	0.000000	0.000000	-0.000334	0.000000	1.000000	0.422898
HVO_RS01375	HVO_RS17680	0.499934	0.000000	0.000000	0.000000	-0.000335	0.000000	1.000000	0.422829
HVO_RS04955	HVO_RS01370	0.499934	0.000000	0.000000	0.000000	-0.000335	0.000000	1.000000	0.422680
HVO_RS03150	HVO_RS03390	0.499933	0.000000	0.000000	0.000000	-0.000336	0.000000	1.000000	0.422580
HVO_RS03600	HVO_RS15650	0.499933	0.000000	0.000000	0.000000	-0.000336	0.000000	1.000000	0.422395
HVO_RS04155	HVO_RS03090	0.499932	0.000000	0.000000	0.000000	-0.000336	0.000000	1.000000	0.422268
HVO_RS10945	HVO_RS01530	0.499932	0.000000	0.000000	0.000000	-0.000337	0.000000	1.000000	0.422088
HVO_RS03205	HVO_RS03390	0.499932	0.000000	0.000000	0.000000	-0.000337	0.000000	1.000000	0.422080
HVO_RS00485	HVO_RS00665	0.499931	0.000000	0.000000	0.000000	-0.000338	0.000000	1.000000	0.422062
HVO_RS19340	HVO_RS07610	0.499931	0.000000	0.000000	0.000000	-0.000338	0.000000	1.000000	0.421933
HVO_RS14445	HVO_RS06330	0.499930	0.000000	0.000000	0.000000	-0.000338	0.000000	-1.000000	0.421912
HVO_RS03125	HVO_RS02245	0.499930	0.000000	0.000000	0.000000	-0.000339	0.000000	1.000000	0.421701
HVO_RS11615	HVO_RS19825	0.499929	0.000000	0.000000	0.000000	-0.000339	0.000000	1.000000	0.421653
HVO_RS05940	HVO_RS12155	0.499929	0.000000	0.000000	0.000000	-0.000340	0.000000	1.000000	0.421275
HVO_RS15455	HVO_RS07610	0.499928	0.000000	0.000000	0.000000	-0.000340	0.000000	1.000000	0.421255
HVO_RS06260	HVO_RS16010	0.499928	0.000000	0.000000	0.000000	-0.000340	0.000000	-1.000000	0.421254
HVO_RS11480	HVO_RS05500	0.499927	0.000000	0.000000	0.000000	-0.000341	0.000000	1.000000	0.421237
HVO_RS17115	HVO_RS05530	0.499927	0.000000	0.000000	0.000000	-0.000341	0.000000	1.000000	0.421146
HVO_RS19135	HVO_RS12155	0.499926	0.000000	0.000000	0.000000	-0.000342	0.000000	1.000000	0.420990
HVO_RS06900	HVO_RS16010	0.499926	0.000000	0.000000	0.000000	-0.000342	0.000000	-1.000000	0.420784
HVO_RS09650	HVO_RS03390	0.499925	0.000000	0.000000	0.000000	-0.000343	0.000000	1.000000	0.420773
HVO_RS01625	HVO_RS07610	0.499925	0.000000	0.000000	0.000000	-0.000343	0.000000	1.000000	0.420738
HVO_RS03665	HVO_RS19825	0.499924	0.000000	0.000000	0.000000	-0.000343	0.000000	1.000000	0.420650
HVO_RS14645	HVO_RS14665	0.499924	0.000000	0.000000	0.000000	-0.000344	0.000000	1.000000	0.420389
HVO_RS05260	HVO_RS11360	0.499923	0.000000	0.000000	0.000000	-0.000344	0.000000	1.000000	0.420364
HVO_RS16710	HVO_RS04485	0.499923	0.000000	0.000000	0.000000	-0.000345	0.000000	1.000000	0.420351
HVO_RS11980	HVO_RS00990	0.499922	0.000000	0.000000	0.000000	-0.000345	0.000000	1.000000	0.420154
HVO_RS00990	HVO_RS03090	0.499922	0.000000	0.000000	0.000000	-0.000345	0.000000	1.000000	0.420145
HVO_RS04085	HVO_RS04055	0.499921	0.000000	0.000000	0.000000	-0.000346	0.000000	1.000000	0.420090
HVO_RS00575	HVO_RS15650	0.499921	0.000000	0.000000	0.000000	-0.000346	0.000000	1.000000	0.420067
HVO_RS07060	HVO_RS17680	0.499920	0.000000	0.000000	0.000000	-0.000347	0.000000	1.000000	0.419878
HVO_RS08880	HVO_RS04460	0.499920	0.000000	0.000000	0.000000	-0.000347	0.000000	1.000000	0.419549
HVO_RS02725	HVO_RS03390	0.499919	0.000000	0.000000	0.000000	-0.000347	0.000000	1.000000	0.419405
HVO_RS17625	HVO_RS17680	0.499919	0.000000	0.000000	0.000000	-0.000348	0.000000	1.000000	0.419310
HVO_RS17425	HVO_RS01745	0.499918	0.000000	0.000000	0.000000	-0.000348	0.000000	1.000000	0.419282
HVO_RS07465	HVO_RS05530	0.499918	0.000000	0.000000	0.000000	-0.000348	0.000000	1.000000	0.419107
HVO_RS04395	HVO_RS02330	0.499917	0.000000	0.000000	0.000000	-0.000349	0.000000	1.000000	0.419008
HVO_RS01450	HVO_RS02330	0.499917	0.000000	0.000000	0.000000	-0.000349	0.000000	1.000000	0.418985
HVO_RS07910	HVO_RS10420	0.499916	0.000000	0.000000	0.000000	-0.000350	0.000000	1.000000	0.418856
HVO_RS10055	HVO_RS18865	0.499916	0.000000	0.000000	0.000000	-0.000350	0.000000	1.000000	0.418833
HVO_RS19840	HVO_RS17680	0.499915						1.000000	0.418827
HVO_RS14280	HVO_RS05500	0.499915	0.000000	0.000000	0.000000	-0.000350	0.000000	1.000000	0.418694
HVO_RS00150	HVO_RS00490	0.499914	0.000000	0.000000	0.000000	-0.000351	0.000000	1.000000	0.418605
HVO_RS13350	HVO_RS05500	0.499914	0.000000	0.000000	0.000000	-0.000351	0.000000	1.000000	0.418602
HVO_RS03135	HVO_RS03390	0.499913	0.000000	0.000000	0.000000	-0.000352	0.000000	1.000000	0.418412
HVO_RS11555	HVO_RS17680	0.499913	0.000000	0.000000	0.000000	-0.000352	0.000000	1.000000	0.418229
HVO_RS19600	HVO_RS00550	0.499913	0.000000	0.000000	0.000000	-0.000352	0.000000	1.000000	0.417809
HVO_RS03075	HVO_RS01530	0.499912	0.000000	0.000000	0.000000	-0.000353	0.000000	1.000000	0.417359
HVO_RS09110	HVO_RS02040	0.499912	0.000000	0.000000	0.000000	-0.000353	0.000000	1.000000	0.417340
HVO_RS14230	HVO_RS15335	0.499911	0.000000	0.000000	0.000000	-0.000354	0.000000	1.000000	0.417184
HVO_RS11095	HVO_RS06620	0.499911	0.000000	0.000000	0.000000	-0.000354	0.000000	1.000000	0.417084
HVO_RS05745	HVO_RS01380	0.499910	0.000000	0.000000	0.000000	-0.000354	0.000000	1.000000	0.417036
HVO_RS06880	HVO_RS10345	0.499910	0.000000	0.000000	0.000000	-0.000355	0.000000	1.000000	0.416953
