target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
HVO_RS05640	HVO_RS14830	0.996101						0.000000	-1.000000	0.563558
HVO_RS13500	HVO_RS18260	0.996099							1.000000	0.562950
HVO_RS04125	HVO_RS11235	0.996097							1.000000	0.562891
HVO_RS12065	HVO_RS02040	0.996094						0.000000	-1.000000	0.562803
HVO_RS05605	HVO_RS09745	0.996092						0.000000	1.000000	0.562692
HVO_RS19585	HVO_RS03020	0.996089						0.000000	-1.000000	0.562365
HVO_RS16220	HVO_RS14460	0.996087						0.000000	-1.000000	0.562332
HVO_RS19745	HVO_RS04530	0.996085	0.000000	0.056426	0.052326	0.052435	0.054299	0.000000	1.000000	0.561683
HVO_RS00745	HVO_RS20005	0.996082						0.000000	1.000000	0.561611
HVO_RS18930	HVO_RS02300	0.996080						0.000000	1.000000	0.561579
HVO_RS14835	HVO_RS00665	0.996078						0.000000	1.000000	0.561444
HVO_RS02080	HVO_RS02245	0.996075						0.000000	1.000000	0.561414
HVO_RS14400	HVO_RS12280	0.996073							1.000000	0.561359
HVO_RS09630	HVO_RS15970	0.996070							1.000000	0.561290
HVO_RS10740	HVO_RS01840	0.996068	0.000000	0.056250	0.052326	0.052347	0.054217	0.000000	1.000000	0.561135
HVO_RS06975	HVO_RS16795	0.996066							1.000000	0.560825
HVO_RS14505	HVO_RS09330	0.996063						0.000000	1.000000	0.560627
HVO_RS09960	HVO_RS02300	0.996061						0.000000	1.000000	0.560622
HVO_RS18265	HVO_RS01750	0.996059	0.000000	0.056075	0.052326	0.052259	0.054135		1.000000	0.560581
HVO_RS00095	HVO_RS15345	0.996056							1.000000	0.559861
HVO_RS11610	HVO_RS08400	0.996054	0.000000	0.055901	0.052326	0.052172	0.054054		1.000000	0.559631
HVO_RS07790	HVO_RS15345	0.996051							1.000000	0.559533
HVO_RS00005	HVO_RS11235	0.996049							1.000000	0.559506
HVO_RS11865	HVO_RS00345	0.996047						0.000000	1.000000	0.559139
HVO_RS14510	HVO_RS17680	0.996044							-1.000000	0.559081
HVO_RS15205	HVO_RS10070	0.996042						0.000000	1.000000	0.558805
HVO_RS04670	HVO_RS08205	0.996040							1.000000	0.558696
HVO_RS09960	HVO_RS01840	0.996037						0.000000	1.000000	0.558659
HVO_RS18895	HVO_RS02585	0.996035						0.000000	1.000000	0.558643
HVO_RS10720	HVO_RS02060	0.996032	0.000000	0.055728	0.052326	0.052085	0.053973	0.000000	-1.000000	0.558313
HVO_RS12220	HVO_RS01840	0.996030						0.000000	1.000000	0.558142
HVO_RS15595	HVO_RS17275	0.996028						0.000000	-1.000000	0.558109
HVO_RS18320	HVO_RS15835	0.996025							1.000000	0.557965
HVO_RS01140	HVO_RS01530	0.996023						0.000000	1.000000	0.557774
HVO_RS05160	HVO_RS12700	0.996021							-1.000000	0.557691
HVO_RS11620	HVO_RS05530	0.996018						0.000000	1.000000	0.557136
HVO_RS01155	HVO_RS03340	0.996016						0.000000	1.000000	0.556837
HVO_RS14235	HVO_RS09450	0.996013	0.000000	0.055556	0.052326	0.051999	0.053892		1.000000	0.556354
HVO_RS17090	HVO_RS05475	0.996011							-1.000000	0.556210
HVO_RS07310	HVO_RS01380	0.996009						0.000000	1.000000	0.555874
HVO_RS15245	HVO_RS01840	0.996006	0.000000	0.055385	0.052326	0.051912	0.053812	0.000000	1.000000	0.555817
HVO_RS16945	HVO_RS08400	0.996004							1.000000	0.555704
HVO_RS00110	HVO_RS10420	0.996002						0.000000	1.000000	0.555664
HVO_RS00095	HVO_RS10420	0.995999						0.000000	1.000000	0.555383
HVO_RS14430	HVO_RS01840	0.995997						0.000000	1.000000	0.554646
HVO_RS16780	HVO_RS06725	0.995994							1.000000	0.554432
HVO_RS04300	HVO_RS02040	0.995992	0.000000	0.055215	0.052326	0.051827	0.053731	0.000000	-1.000000	0.554229
HVO_RS15040	HVO_RS04605	0.995990						0.000000	1.000000	0.553850
HVO_RS07630	HVO_RS00550	0.995987						0.000000	1.000000	0.553837
HVO_RS12275	HVO_RS13010	0.995985						0.000000	-1.000000	0.553780
HVO_RS16390	HVO_RS06725	0.995983	0.000000	0.055046	0.052326	0.051741	0.053651		1.000000	0.553579
HVO_RS07335	HVO_RS06240	0.995980							1.000000	0.553540
HVO_RS05060	HVO_RS19025	0.995978							1.000000	0.553523
HVO_RS06900	HVO_RS08610	0.995975							1.000000	0.553492
HVO_RS16145	HVO_RS09450	0.995973							1.000000	0.553433
HVO_RS13560	HVO_RS00550	0.995971						0.000000	1.000000	0.553063
HVO_RS11645	HVO_RS15345	0.995968							1.000000	0.552932
HVO_RS12865	HVO_RS07065	0.995966						0.000000	1.000000	0.552748
HVO_RS05995	HVO_RS03340	0.995964						0.000000	1.000000	0.552559
HVO_RS06030	HVO_RS01530	0.995961	0.000000	0.054878	0.052326	0.051656	0.053571	0.000000	1.000000	0.552020
HVO_RS10470	HVO_RS10185	0.995959							-1.000000	0.552018
HVO_RS06400	HVO_RS07610	0.995956						0.000000	1.000000	0.551974
HVO_RS16765	HVO_RS10185	0.995954							1.000000	0.551793
HVO_RS15800	HVO_RS10185	0.995952							1.000000	0.551767
HVO_RS12590	HVO_RS04605	0.995949						0.000000	1.000000	0.551734
HVO_RS15515	HVO_RS12280	0.995947	0.000000	0.054711	0.052326	0.051572	0.053492		1.000000	0.551178
HVO_RS16390	HVO_RS01840	0.995945	0.000000	0.054545	0.052326	0.051487	0.053412	0.000000	1.000000	0.551029
HVO_RS06445	HVO_RS06330	0.995942	0.000000	0.054381	0.052326	0.051404	0.053333		-1.000000	0.550904
HVO_RS02565	HVO_RS04600	0.995940						0.000000	1.000000	0.550215
HVO_RS11305	HVO_RS01370	0.995938						0.000000	1.000000	0.550073
HVO_RS19400	HVO_RS05595	0.995935							1.000000	0.550005
HVO_RS14445	HVO_RS06330	0.995933							-1.000000	0.549806
HVO_RS08560	HVO_RS02585	0.995930						0.000000	1.000000	0.549554
HVO_RS07295	HVO_RS09330	0.995928						0.000000	1.000000	0.549392
HVO_RS01280	HVO_RS03520	0.995926						0.000000	1.000000	0.549362
HVO_RS16685	HVO_RS00550	0.995923						0.000000	1.000000	0.549203
HVO_RS12710	HVO_RS03910	0.995921						0.000000	-1.000000	0.548892
HVO_RS12805	HVO_RS20050	0.995919							1.000000	0.548314
HVO_RS16960	HVO_RS16810	0.995916							1.000000	0.547907
HVO_RS00835	HVO_RS03500	0.995914	0.000000	0.054217	0.052326	0.051320	0.053254		1.000000	0.547244
HVO_RS15705	HVO_RS15650	0.995911							1.000000	0.547221
HVO_RS14725	HVO_RS07065	0.995909						0.000000	1.000000	0.547134
HVO_RS02730	HVO_RS00190	0.995907						0.000000	1.000000	0.546946
HVO_RS07800	HVO_RS02330	0.995904						0.000000	1.000000	0.546741
HVO_RS13180	HVO_RS07470	0.995902						0.000000	1.000000	0.546330
HVO_RS09320	HVO_RS03390	0.995900						0.000000	1.000000	0.546235
HVO_RS10280	HVO_RS00190	0.995897	0.000000	0.054054	0.052326	0.051237	0.053176	0.000000	1.000000	0.546058
HVO_RS09930	HVO_RS02585	0.995895						0.000000	1.000000	0.545833
HVO_RS04055	HVO_RS10070	0.995892						0.000000	1.000000	0.545779
HVO_RS00685	HVO_RS08515	0.995890	0.000000	0.053892	0.052326	0.051154	0.053097		-1.000000	0.545725
HVO_RS03265	HVO_RS04605	0.995888	0.000000	0.053731	0.052326	0.051072	0.053019	0.000000	-1.000000	0.545144
HVO_RS05225	HVO_RS09860	0.995885							-1.000000	0.545042
HVO_RS17740	HVO_RS17275	0.995883						0.000000	1.000000	0.544750
HVO_RS04895	HVO_RS01380	0.995881						0.000000	1.000000	0.543972
HVO_RS04950	HVO_RS04055	0.995878						0.000000	1.000000	0.543953
HVO_RS10755	HVO_RS12700	0.995876							1.000000	0.543822
HVO_RS04180	HVO_RS00990	0.995873						0.000000	-1.000000	0.543606
HVO_RS09195	HVO_RS06620	0.995871							1.000000	0.543301
HVO_RS15315	HVO_RS03020	0.995869						0.000000	1.000000	0.543248
HVO_RS01800	HVO_RS03520	0.995866						0.000000	1.000000	0.542565
HVO_RS05135	HVO_RS06535	0.995864						0.000000	1.000000	0.542561
HVO_RS15555	HVO_RS09935	0.995862							-1.000000	0.541874
HVO_RS13505	HVO_RS12700	0.995859							-1.000000	0.541587
HVO_RS09165	HVO_RS08420	0.995857						0.000000	1.000000	0.541347
HVO_RS04160	HVO_RS02855	0.995854						0.000000	1.000000	0.540919
HVO_RS00930	HVO_RS00550	0.995852						0.000000	1.000000	0.540797
HVO_RS02555	HVO_RS02245	0.995850	0.000000	0.053571	0.052326	0.050990	0.052941	0.000000	1.000000	0.540691
HVO_RS06935	HVO_RS12385	0.995847	0.000000	0.053412	0.052326	0.050908	0.052863	0.000000	1.000000	0.540654
HVO_RS20095	HVO_RS02585	0.995845						0.000000	1.000000	0.540605
HVO_RS20200	HVO_RS05530	0.995843						0.000000	1.000000	0.540480
HVO_RS19820	HVO_RS00990	0.995840						0.000000	1.000000	0.539733
HVO_RS13755	HVO_RS05475	0.995838							1.000000	0.539662
HVO_RS13770	HVO_RS19470	0.995835						0.000000	-1.000000	0.539560
HVO_RS11340	HVO_RS06725	0.995833							-1.000000	0.539551
HVO_RS04265	HVO_RS04600	0.995831						0.000000	1.000000	0.539470
HVO_RS07680	HVO_RS08630	0.995828							-1.000000	0.539205
HVO_RS17500	HVO_RS16810	0.995826							1.000000	0.539108
HVO_RS12095	HVO_RS04605	0.995824						0.000000	1.000000	0.539107
HVO_RS04695	HVO_RS10065	0.995821						0.000000	-1.000000	0.538958
HVO_RS07710	HVO_RS20050	0.995819							1.000000	0.538882
HVO_RS15915	HVO_RS04530	0.995816						0.000000	1.000000	0.538511
HVO_RS19415	HVO_RS01750	0.995814							1.000000	0.538341
HVO_RS09440	HVO_RS03275	0.995812						0.000000	1.000000	0.537998
HVO_RS04605	HVO_RS04600	0.995809						0.000000	1.000000	0.537570
HVO_RS10395	HVO_RS02420	0.995807						0.000000	1.000000	0.537271
HVO_RS16685	HVO_RS07185	0.995805						0.000000	1.000000	0.536754
HVO_RS05850	HVO_RS05680	0.995802	0.000000	0.053254	0.052326	0.050827	0.052786		1.000000	0.536630
HVO_RS13035	HVO_RS17680	0.995800	0.000000	0.053097	0.052326	0.050746	0.052709		1.000000	0.536514
HVO_RS15020	HVO_RS15345	0.995797							1.000000	0.536343
HVO_RS03265	HVO_RS04365	0.995795	0.000000	0.052941	0.052326	0.050665	0.052632	0.000000	1.000000	0.536285
HVO_RS03305	HVO_RS11255	0.995793						0.000000	-1.000000	0.536082
HVO_RS02275	HVO_RS02330	0.995790						0.000000	1.000000	0.535955
HVO_RS12420	HVO_RS03275	0.995788	0.000000	0.052786	0.052326	0.050585	0.052555	0.000000	1.000000	0.535950
HVO_RS15555	HVO_RS00320	0.995786						0.000000	-1.000000	0.534974
HVO_RS16390	HVO_RS02040	0.995783	0.000000	0.052632	0.052326	0.050505	0.052478	0.000000	-1.000000	0.534917
HVO_RS15150	HVO_RS12700	0.995781							1.000000	0.534645
HVO_RS16070	HVO_RS04055	0.995778						0.000000	1.000000	0.534544
HVO_RS08495	HVO_RS00190	0.995776						0.000000	1.000000	0.534461
HVO_RS18615	HVO_RS18260	0.995774							1.000000	0.534449
HVO_RS09240	HVO_RS01750	0.995771	0.000000	0.052478	0.052326	0.050425	0.052402		1.000000	0.534433
HVO_RS07690	HVO_RS19025	0.995769							1.000000	0.534392
HVO_RS09190	HVO_RS05530	0.995767	0.000000	0.052326	0.052326	0.050346	0.052326	0.000000	1.000000	0.534298
HVO_RS15725	HVO_RS04605	0.995764						0.000000	-1.000000	0.534294
HVO_RS13555	HVO_RS15650	0.995762							1.000000	0.534170
HVO_RS01960	HVO_RS19470	0.995759						0.000000	1.000000	0.533783
HVO_RS13005	HVO_RS04605	0.995757						0.000000	-1.000000	0.533527
HVO_RS01510	HVO_RS02330	0.995755						0.000000	1.000000	0.533417
HVO_RS19085	HVO_RS17835	0.995752							1.000000	0.533248
HVO_RS06320	HVO_RS04890	0.995750							1.000000	0.532824
HVO_RS04280	HVO_RS06395	0.995748	0.000000	0.052174	0.052326	0.050267	0.052250		1.000000	0.532771
HVO_RS20405	HVO_RS06330	0.995745							-1.000000	0.532496
HVO_RS16225	HVO_RS19825	0.995743						0.000000	1.000000	0.532464
HVO_RS13835	HVO_RS02585	0.995740						0.000000	1.000000	0.532432
HVO_RS04615	HVO_RS07290	0.995738							-1.000000	0.531738
HVO_RS10075	HVO_RS07885	0.995736						0.000000	-1.000000	0.531627
HVO_RS18210	HVO_RS20050	0.995733							1.000000	0.531454
HVO_RS10880	HVO_RS06535	0.995731						0.000000	1.000000	0.531181
HVO_RS04585	HVO_RS04055	0.995729						0.000000	1.000000	0.530871
HVO_RS05275	HVO_RS08205	0.995726							-1.000000	0.530699
HVO_RS08300	HVO_RS18425	0.995724							1.000000	0.530674
HVO_RS13500	HVO_RS16810	0.995721							1.000000	0.530442
HVO_RS19110	HVO_RS02245	0.995719						0.000000	1.000000	0.530110
HVO_RS15040	HVO_RS02530	0.995717						0.000000	1.000000	0.530062
HVO_RS10475	HVO_RS00345	0.995714						0.000000	1.000000	0.529975
HVO_RS18610	HVO_RS02300	0.995712						0.000000	1.000000	0.528790
HVO_RS06945	HVO_RS16810	0.995710							1.000000	0.528784
HVO_RS15150	HVO_RS00730	0.995707							-1.000000	0.528690
HVO_RS00375	HVO_RS14935	0.995705						0.000000	1.000000	0.528414
HVO_RS18410	HVO_RS05475	0.995702	0.000000	0.052023	0.052326	0.050188	0.052174		1.000000	0.528192
HVO_RS11575	HVO_RS05680	0.995700							-1.000000	0.528111
HVO_RS10760	HVO_RS02965	0.995698						0.000000	1.000000	0.527465
HVO_RS15590	HVO_RS17275	0.995695						0.000000	-1.000000	0.526684
HVO_RS03300	HVO_RS03090	0.995693	0.000000	0.051873	0.052326	0.050110	0.052098	0.000000	1.000000	0.526263
HVO_RS15710	HVO_RS01750	0.995691							1.000000	0.526257
HVO_RS09155	HVO_RS18700	0.995688						0.000000	1.000000	0.526238
HVO_RS07995	HVO_RS02245	0.995686	0.000000	0.051724	0.052326	0.050032	0.052023	0.000000	1.000000	0.526050
HVO_RS17415	HVO_RS01840	0.995683						0.000000	1.000000	0.526029
HVO_RS14365	HVO_RS04100	0.995681						0.000000	1.000000	0.525994
HVO_RS00725	HVO_RS07065	0.995679						0.000000	1.000000	0.525859
HVO_RS14015	HVO_RS03910	0.995676	0.000000	0.051576	0.052326	0.049955	0.051948	0.000000	1.000000	0.525752
HVO_RS15205	HVO_RS14760	0.995674							1.000000	0.525654
HVO_RS02850	HVO_RS07610	0.995672						0.000000	1.000000	0.525533
HVO_RS20005	HVO_RS05595	0.995669							1.000000	0.525058
HVO_RS14300	HVO_RS16795	0.995667							1.000000	0.524551
HVO_RS16170	HVO_RS05500	0.995664						0.000000	1.000000	0.524093
HVO_RS08600	HVO_RS02330	0.995662	0.000000	0.051429	0.052326	0.049877	0.051873	0.000000	-1.000000	0.523997
HVO_RS04610	HVO_RS03020	0.995660						0.000000	1.000000	0.523984
HVO_RS00070	HVO_RS06395	0.995657	0.000000	0.051282	0.052326	0.049800	0.051799		-1.000000	0.523907
HVO_RS18250	HVO_RS04530	0.995655						0.000000	1.000000	0.523861
HVO_RS12695	HVO_RS05530	0.995653						0.000000	1.000000	0.523843
HVO_RS09155	HVO_RS03390	0.995650						0.000000	1.000000	0.523509
HVO_RS04635	HVO_RS12155	0.995648							1.000000	0.523199
HVO_RS04190	HVO_RS00550	0.995645						0.000000	1.000000	0.522958
HVO_RS10055	HVO_RS16155	0.995643							1.000000	0.522648
HVO_RS08035	HVO_RS12190	0.995641						0.000000	1.000000	0.522544
HVO_RS19085	HVO_RS10420	0.995638						0.000000	1.000000	0.522515
HVO_RS02615	HVO_RS06535	0.995636	0.000000	0.051136	0.052326	0.049724	0.051724	0.000000	1.000000	0.522408
HVO_RS01130	HVO_RS01530	0.995634						0.000000	1.000000	0.521581
HVO_RS19400	HVO_RS00550	0.995631						0.000000	-1.000000	0.521570
HVO_RS16570	HVO_RS00345	0.995629						0.000000	1.000000	0.521106
HVO_RS11930	HVO_RS16010	0.995626							1.000000	0.520846
HVO_RS13465	HVO_RS11255	0.995624	0.000000	0.050992	0.052326	0.049647	0.051650	0.000000	-1.000000	0.520845
HVO_RS08975	HVO_RS01840	0.995622	0.000000	0.050847	0.052326	0.049571	0.051576	0.000000	1.000000	0.520254
HVO_RS03855	HVO_RS10815	0.995619						0.000000	-1.000000	0.519883
HVO_RS04545	HVO_RS16830	0.995617							-1.000000	0.519283
HVO_RS16080	HVO_RS12155	0.995615							1.000000	0.519257
HVO_RS09210	HVO_RS15045	0.995612						0.000000	1.000000	0.519227
HVO_RS00500	HVO_RS02330	0.995610						0.000000	1.000000	0.518944
HVO_RS08665	HVO_RS13945	0.995607						0.000000	1.000000	0.518695
HVO_RS09235	HVO_RS03340	0.995605	0.000000	0.050704	0.052326	0.049496	0.051502	0.000000	1.000000	0.518649
HVO_RS04760	HVO_RS06100	0.995603							1.000000	0.518625
HVO_RS12535	HVO_RS02040	0.995600						0.000000	-1.000000	0.518213
HVO_RS06740	HVO_RS15335	0.995598	0.000000	0.050562	0.052326	0.049420	0.051429	0.000000	1.000000	0.518060
HVO_RS02500	HVO_RS00190	0.995596						0.000000	1.000000	0.517858
HVO_RS02150	HVO_RS07610	0.995593						0.000000	1.000000	0.517751
HVO_RS10780	HVO_RS14760	0.995591							1.000000	0.517609
HVO_RS13055	HVO_RS15045	0.995588						0.000000	1.000000	0.517290
HVO_RS10780	HVO_RS05475	0.995586							-1.000000	0.517211
HVO_RS18600	HVO_RS03390	0.995584						0.000000	1.000000	0.516947
HVO_RS04615	HVO_RS03710	0.995581						0.000000	1.000000	0.516781
HVO_RS15795	HVO_RS08540	0.995579							1.000000	0.516634
HVO_RS15075	HVO_RS07290	0.995577							-1.000000	0.516631
HVO_RS11050	HVO_RS16370	0.995574	0.000000	0.050420	0.052326	0.049345	0.051355		-1.000000	0.516271
HVO_RS18430	HVO_RS06570	0.995572							-1.000000	0.516104
HVO_RS15430	HVO_RS07110	0.995569						0.000000	1.000000	0.516006
HVO_RS03465	HVO_RS16795	0.995567	0.000000	0.050279	0.052326	0.049271	0.051282		1.000000	0.515839
HVO_RS07405	HVO_RS01370	0.995565						0.000000	1.000000	0.515743
HVO_RS15855	HVO_RS10070	0.995562	0.000000	0.050139	0.052326	0.049196	0.051209	0.000000	-1.000000	0.515361
HVO_RS13035	HVO_RS02965	0.995560	0.000000	0.050000	0.052326	0.049122	0.051136	0.000000	1.000000	0.515304
HVO_RS14730	HVO_RS11210	0.995558							-1.000000	0.515178
HVO_RS12230	HVO_RS02530	0.995555	0.000000	0.049861	0.052326	0.049048	0.051064	0.000000	-1.000000	0.515165
HVO_RS15375	HVO_RS02585	0.995553	0.000000	0.049724	0.052326	0.048974	0.050992	0.000000	1.000000	0.514974
HVO_RS11400	HVO_RS09935	0.995550							1.000000	0.514918
HVO_RS13095	HVO_RS18215	0.995548						0.000000	1.000000	0.514884
HVO_RS17275	HVO_RS03275	0.995546						0.000000	1.000000	0.514843
HVO_RS19450	HVO_RS14760	0.995543	0.000000	0.049587	0.052326	0.048901	0.050919		1.000000	0.514320
HVO_RS18635	HVO_RS16360	0.995541	0.000000	0.049451	0.052326	0.048828	0.050847		-1.000000	0.513829
HVO_RS10420	HVO_RS10345	0.995539	0.000000	0.049315	0.052326	0.048756	0.050776		1.000000	0.513824
HVO_RS12980	HVO_RS00780	0.995536						0.000000	1.000000	0.513703
HVO_RS17885	HVO_RS06535	0.995534						0.000000	1.000000	0.513681
HVO_RS11285	HVO_RS01840	0.995531						0.000000	1.000000	0.513039
HVO_RS06985	HVO_RS06535	0.995529						0.000000	1.000000	0.512977
HVO_RS20240	HVO_RS20005	0.995527						0.000000	1.000000	0.512922
HVO_RS06065	HVO_RS13405	0.995524						0.000000	1.000000	0.512867
HVO_RS02270	HVO_RS00490	0.995522						0.000000	1.000000	0.512800
HVO_RS08235	HVO_RS12700	0.995520							-1.000000	0.512251
HVO_RS06660	HVO_RS08775	0.995517	0.000000	0.049180	0.052326	0.048683	0.050704		-1.000000	0.512225
HVO_RS00385	HVO_RS14935	0.995515	0.000000	0.049046	0.052326	0.048611	0.050633	0.000000	1.000000	0.512119
HVO_RS15480	HVO_RS04605	0.995512						0.000000	1.000000	0.511772
HVO_RS09585	HVO_RS09450	0.995510							1.000000	0.511696
HVO_RS08585	HVO_RS13945	0.995508	0.000000	0.048913	0.052326	0.048539	0.050562	0.000000	-1.000000	0.511489
HVO_RS11760	HVO_RS04605	0.995505	0.000000	0.048780	0.052326	0.048468	0.050491	0.000000	1.000000	0.511327
HVO_RS03135	HVO_RS00550	0.995503						0.000000	1.000000	0.510913
HVO_RS14025	HVO_RS12280	0.995501							1.000000	0.510748
HVO_RS05245	HVO_RS05530	0.995498						0.000000	1.000000	0.510682
HVO_RS10420	HVO_RS05500	0.995496	0.000000	0.048649	0.052326	0.048396	0.050420	0.000000	1.000000	0.510635
HVO_RS03485	HVO_RS06570	0.995494							-1.000000	0.510358
HVO_RS05970	HVO_RS05515	0.995491						0.000000	-1.000000	0.510315
HVO_RS16945	HVO_RS10185	0.995489							-1.000000	0.510196
HVO_RS14410	HVO_RS04605	0.995486						0.000000	-1.000000	0.509959
HVO_RS15880	HVO_RS03390	0.995484						0.000000	1.000000	0.509715
HVO_RS18635	HVO_RS14830	0.995482	0.000000	0.048518	0.052326	0.048325	0.050350	0.000000	-1.000000	0.508821
HVO_RS08605	HVO_RS01745	0.995479							1.000000	0.508804
HVO_RS03295	HVO_RS03230	0.995477	0.000000	0.048387	0.052326	0.048255	0.050279	0.000000	1.000000	0.508747
HVO_RS20270	HVO_RS19590	0.995475						0.000000	1.000000	0.508682
HVO_RS00860	HVO_RS00490	0.995472						0.000000	1.000000	0.508682
HVO_RS11520	HVO_RS08540	0.995470							1.000000	0.508587
HVO_RS15795	HVO_RS18865	0.995467						0.000000	1.000000	0.508506
HVO_RS09345	HVO_RS01745	0.995465							1.000000	0.508231
HVO_RS19455	HVO_RS11235	0.995463	0.000000	0.048257	0.052326	0.048184	0.050209		1.000000	0.508193
HVO_RS13060	HVO_RS01840	0.995460						0.000000	1.000000	0.508008
HVO_RS10265	HVO_RS10785	0.995458						0.000000	1.000000	0.507949
HVO_RS11760	HVO_RS00190	0.995456	0.000000	0.048128	0.052326	0.048114	0.050139	0.000000	1.000000	0.507885
HVO_RS07295	HVO_RS03255	0.995453						0.000000	1.000000	0.507782
HVO_RS09540	HVO_RS16155	0.995451							1.000000	0.507658
HVO_RS07700	HVO_RS09450	0.995448	0.000000	0.048000	0.052326	0.048044	0.050070		-1.000000	0.507478
HVO_RS11785	HVO_RS01370	0.995446						0.000000	1.000000	0.507313
HVO_RS08605	HVO_RS04485	0.995444							1.000000	0.507252
HVO_RS14155	HVO_RS15040	0.995441	0.000000	0.047872	0.052326	0.047975	0.050000	0.000000	-1.000000	0.507069
HVO_RS01880	HVO_RS03805	0.995439						0.000000	-1.000000	0.506912
HVO_RS07385	HVO_RS03520	0.995437						0.000000	1.000000	0.506850
HVO_RS11045	HVO_RS00320	0.995434						0.000000	1.000000	0.506595
HVO_RS02935	HVO_RS01750	0.995432	0.000000	0.047745	0.052326	0.047905	0.049931		1.000000	0.506323
HVO_RS08425	HVO_RS03230	0.995429						0.000000	1.000000	0.506171
HVO_RS19990	HVO_RS00550	0.995427						0.000000	1.000000	0.506156
HVO_RS15730	HVO_RS02420	0.995425						0.000000	1.000000	0.506083
HVO_RS07120	HVO_RS16810	0.995422							1.000000	0.506022
HVO_RS12005	HVO_RS06570	0.995420							-1.000000	0.505867
HVO_RS11015	HVO_RS04600	0.995418						0.000000	-1.000000	0.505596
HVO_RS18435	HVO_RS16810	0.995415	0.000000	0.047619	0.052326	0.047836	0.049861		1.000000	0.505518
HVO_RS18460	HVO_RS15650	0.995413	0.000000	0.047493	0.052326	0.047768	0.049793		1.000000	0.505516
HVO_RS02570	HVO_RS12155	0.995410							1.000000	0.505340
HVO_RS19110	HVO_RS17835	0.995408							1.000000	0.505120
HVO_RS02100	HVO_RS02245	0.995406						0.000000	1.000000	0.505106
HVO_RS05860	HVO_RS09305	0.995403						0.000000	1.000000	0.504925
HVO_RS02985	HVO_RS02585	0.995401						0.000000	-1.000000	0.504706
HVO_RS03795	HVO_RS04055	0.995399						0.000000	1.000000	0.504675
HVO_RS18715	HVO_RS16300	0.995396						0.000000	-1.000000	0.504368
HVO_RS06550	HVO_RS04460	0.995394	0.000000	0.047368	0.052326	0.047699	0.049724	0.000000	1.000000	0.504314
HVO_RS05735	HVO_RS12700	0.995391							-1.000000	0.504230
HVO_RS00780	HVO_RS07185	0.995389						0.000000	-1.000000	0.503522
HVO_RS03325	HVO_RS01240	0.995387						0.000000	1.000000	0.503355
HVO_RS13240	HVO_RS15900	0.995384	0.000000	0.047244	0.052326	0.047631	0.049655	0.000000	1.000000	0.503201
HVO_RS12485	HVO_RS13130	0.995382							-1.000000	0.503034
HVO_RS02025	HVO_RS00550	0.995380						0.000000	1.000000	0.502991
HVO_RS15645	HVO_RS13130	0.995377							-1.000000	0.502704
HVO_RS15490	HVO_RS03685	0.995375						0.000000	1.000000	0.502666
HVO_RS17480	HVO_RS01370	0.995372						0.000000	1.000000	0.502580
HVO_RS11775	HVO_RS01840	0.995370						0.000000	1.000000	0.502495
HVO_RS06925	HVO_RS14760	0.995368							-1.000000	0.502062
HVO_RS07235	HVO_RS02330	0.995365						0.000000	1.000000	0.502010
HVO_RS13540	HVO_RS20050	0.995363	0.000000	0.047120	0.052326	0.047563	0.049587		1.000000	0.501886
HVO_RS03320	HVO_RS00990	0.995361	0.000000	0.046997	0.052326	0.047495	0.049519	0.000000	1.000000	0.501781
HVO_RS05530	HVO_RS16810	0.995358	0.000000	0.046875	0.052326	0.047428	0.049451		1.000000	0.501539
HVO_RS19390	HVO_RS03685	0.995356						0.000000	-1.000000	0.501469
HVO_RS07425	HVO_RS14830	0.995353						0.000000	-1.000000	0.501453
HVO_RS01130	HVO_RS02245	0.995351						0.000000	1.000000	0.501113
HVO_RS00325	HVO_RS03710	0.995349						0.000000	1.000000	0.501109
HVO_RS09780	HVO_RS01840	0.995346	0.000000	0.046753	0.052326	0.047360	0.049383	0.000000	1.000000	0.501090
HVO_RS02740	HVO_RS14935	0.995344						0.000000	1.000000	0.500902
HVO_RS11930	HVO_RS15970	0.995342							1.000000	0.500420
HVO_RS09095	HVO_RS10065	0.995339						0.000000	-1.000000	0.500337
HVO_RS11540	HVO_RS08400	0.995337							1.000000	0.500308
HVO_RS15005	HVO_RS02585	0.995334						0.000000	1.000000	0.500228
HVO_RS10750	HVO_RS01840	0.995332						0.000000	1.000000	0.499904
HVO_RS13095	HVO_RS02385	0.995330						0.000000	1.000000	0.499836
HVO_RS05735	HVO_RS08835	0.995327							-1.000000	0.499734
HVO_RS05820	HVO_RS11205	0.995325							1.000000	0.499696
HVO_RS03965	HVO_RS16370	0.995323							-1.000000	0.499601
HVO_RS06550	HVO_RS08400	0.995320	0.000000	0.046632	0.052326	0.047293	0.049315		-1.000000	0.498892
HVO_RS11200	HVO_RS03275	0.995318						0.000000	-1.000000	0.498759
HVO_RS07715	HVO_RS02530	0.995315						0.000000	1.000000	0.498432
HVO_RS10695	HVO_RS00950	0.995313							1.000000	0.498346
HVO_RS03780	HVO_RS06330	0.995311							-1.000000	0.497733
HVO_RS02995	HVO_RS15600	0.995308							-1.000000	0.497646
HVO_RS04035	HVO_RS03090	0.995306						0.000000	1.000000	0.497626
