target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	beta.sign.sum	var.exp.median
VNG_RS08990	VNG_RS05805	0.498875						-1.000000	0.010387
HVO_RS02890	HVO_RS06535	0.498875						1.000000	0.197049
HVO_RS13395	HVO_RS04890	0.498874	0.000000	0.035928	0.052326	0.040948	0.042604	1.000000	0.197015
VNG_RS05860	VNG_RS11535	0.498874						1.000000	0.010377
VNG_RS01310	VNG_RS02975	0.498874						-1.000000	0.010377
HVO_RS07885	HVO_RS05515	0.498874						1.000000	0.196934
VNG_RS10495	VNG_RS06030	0.498873						-1.000000	0.010373
HVO_RS19615	HVO_RS00205	0.498873						1.000000	0.196895
VNG_RS13625	VNG_RS05365	0.498873						-1.000000	0.010365
HVO_RS00930	HVO_RS19825	0.498873						1.000000	0.196750
VNG_RS02615	VNG_RS00640	0.498872						1.000000	0.010357
HVO_RS03010	HVO_RS12385	0.498872						-1.000000	0.196741
VNG_RS05885	VNG_RS05395	0.498872						-1.000000	0.010351
HVO_RS05465	HVO_RS04460	0.498872	0.000000	0.035857	0.052326	0.040902	0.042553	1.000000	0.196528
VNG_RS05625	VNG_RS04605	0.498871						-1.000000	0.010347
HVO_RS12120	HVO_RS15040	0.498871	0.000000	0.035785	0.052326	0.040856	0.042503	-1.000000	0.196504
VNG_RS07325	VNG_RS11895	0.498871						-1.000000	0.010331
HVO_RS06535	HVO_RS14635	0.498871	0.000000	0.035714	0.052326	0.040811	0.042453	-1.000000	0.196463
VNG_RS11755	VNG_RS04015	0.498870						-1.000000	0.010329
HVO_RS04005	HVO_RS10345	0.498870						-1.000000	0.196238
HVO_RS12850	HVO_RS04605	0.498870	0.000000	0.035644	0.052326	0.040766	0.042403	1.000000	0.196106
VNG_RS12460	VNG_RS02845	0.498870						-1.000000	0.010323
HVO_RS00190	HVO_RS17910	0.498869	0.000000	0.035573	0.052326	0.040720	0.042353	1.000000	0.196016
VNG_RS11310	VNG_RS05430	0.498869						1.000000	0.010315
VNG_RS07445	VNG_RS07155	0.498869						-1.000000	0.010313
HVO_RS05640	HVO_RS10065	0.498869						-1.000000	0.195982
HVO_RS07130	HVO_RS05680	0.498868						1.000000	0.195974
VNG_RS12550	VNG_RS10370	0.498868						-1.000000	0.010311
VNG_RS13070	VNG_RS01250	0.498868						-1.000000	0.010301
HVO_RS03440	HVO_RS19470	0.498868	0.000000	0.035503	0.052326	0.040675	0.042303	1.000000	0.195914
HVO_RS16825	HVO_RS07430	0.498867	0.000000	0.035433	0.052326	0.040630	0.042254	1.000000	0.195742
VNG_RS11635	VNG_RS04180	0.498867						-1.000000	0.010283
VNG_RS06430	VNG_RS08105	0.498867						1.000000	0.010271
HVO_RS15915	HVO_RS03710	0.498867						1.000000	0.195592
HVO_RS19740	HVO_RS02530	0.498866						1.000000	0.195357
VNG_RS09250	VNG_RS09875	0.498866						1.000000	0.010266
VNG_RS08830	VNG_RS07470	0.498866						-1.000000	0.010261
HVO_RS16515	HVO_RS07290	0.498866						1.000000	0.195130
HVO_RS15820	HVO_RS00190	0.498866						1.000000	0.194953
VNG_RS12335	VNG_RS07825	0.498866						-1.000000	0.010259
HVO_RS03695	HVO_RS19425	0.498865						1.000000	0.194951
VNG_RS00640	VNG_RS10370	0.498865						-1.000000	0.010256
VNG_RS02820	VNG_RS02585	0.498865						1.000000	0.010225
HVO_RS16325	HVO_RS07610	0.498865	0.000000	0.035363	0.052326	0.040586	0.042204	-1.000000	0.194827
VNG_RS08630	VNG_RS06030	0.498864						1.000000	0.010214
HVO_RS19920	HVO_RS01240	0.498864	0.000000	0.035294	0.052326	0.040541	0.042155	1.000000	0.194645
VNG_RS03865	VNG_RS05395	0.498864						-1.000000	0.010211
HVO_RS13685	HVO_RS18700	0.498864						1.000000	0.194625
VNG_RS11765	VNG_RS00145	0.498863						-1.000000	0.010170
HVO_RS13345	HVO_RS03910	0.498863						1.000000	0.194538
VNG_RS00875	VNG_RS01270	0.498863						-1.000000	0.010159
HVO_RS12640	HVO_RS09935	0.498863	0.000000	0.035225	0.052326	0.040496	0.042105	-1.000000	0.194477
HVO_RS08135	HVO_RS02965	0.498862						-1.000000	0.194365
VNG_RS13660	VNG_RS00640	0.498862						-1.000000	0.010153
VNG_RS03785	VNG_RS00640	0.498862						-1.000000	0.010152
HVO_RS10370	HVO_RS01840	0.498862						1.000000	0.194323
HVO_RS13365	HVO_RS19025	0.498861						1.000000	0.194135
VNG_RS12575	VNG_RS05475	0.498861						1.000000	0.010152
VNG_RS08115	VNG_RS00150	0.498861						-1.000000	0.010140
HVO_RS09790	HVO_RS08835	0.498861	0.000000	0.035156	0.052326	0.040452	0.042056	1.000000	0.194046
VNG_RS06440	VNG_RS01835	0.498860						1.000000	0.010118
HVO_RS14535	HVO_RS00190	0.498860						1.000000	0.194034
VNG_RS11475	VNG_RS06890	0.498860						1.000000	0.010115
HVO_RS17415	HVO_RS07885	0.498860						-1.000000	0.193968
HVO_RS03555	HVO_RS01980	0.498859						1.000000	0.193953
VNG_RS13395	VNG_RS08510	0.498859						-1.000000	0.010092
HVO_RS09640	HVO_RS09330	0.498859						1.000000	0.193833
VNG_RS10295	VNG_RS00150	0.498859						1.000000	0.010091
HVO_RS14205	HVO_RS12280	0.498858						-1.000000	0.193339
VNG_RS07255	VNG_RS02575	0.498858						1.000000	0.010079
HVO_RS03560	HVO_RS00550	0.498858						1.000000	0.193289
VNG_RS11200	VNG_RS01835	0.498858						-1.000000	0.010075
HVO_RS19385	HVO_RS10810	0.498857						-1.000000	0.192792
VNG_RS11090	VNG_RS08410	0.498857						1.000000	0.010072
HVO_RS02690	HVO_RS17275	0.498857	0.000000	0.035088	0.052326	0.040408	0.042007	1.000000	0.192611
VNG_RS04375	VNG_RS03275	0.498857						1.000000	0.010060
VNG_RS05705	VNG_RS11385	0.498856						1.000000	0.010052
HVO_RS20170	HVO_RS03020	0.498856						-1.000000	0.192456
HVO_RS02145	HVO_RS00770	0.498856	0.000000	0.035019	0.052326	0.040364	0.041958	1.000000	0.192455
VNG_RS09495	VNG_RS03335	0.498856						1.000000	0.010048
VNG_RS01800	VNG_RS12350	0.498855						1.000000	0.010034
HVO_RS04640	HVO_RS16155	0.498855	0.000000	0.034951	0.052326	0.040319	0.041909	-1.000000	0.192417
VNG_RS04115	VNG_RS05030	0.498855						-1.000000	0.010030
HVO_RS02735	HVO_RS07065	0.498855						1.000000	0.192407
HVO_RS19365	HVO_RS10185	0.498854						1.000000	0.192389
VNG_RS01605	VNG_RS07385	0.498854						1.000000	0.010026
HVO_RS12945	HVO_RS03275	0.498854						1.000000	0.192271
VNG_RS12550	VNG_RS04180	0.498854						1.000000	0.010013
HVO_RS09215	HVO_RS15045	0.498853						1.000000	0.192265
VNG_RS11525	VNG_RS10285	0.498853						-1.000000	0.010000
VNG_RS12350	VNG_RS05805	0.498853						1.000000	0.009974
HVO_RS00750	HVO_RS10185	0.498853						-1.000000	0.192139
VNG_RS11430	VNG_RS03395	0.498852						1.000000	0.009967
HVO_RS12750	HVO_RS15045	0.498852	0.000000	0.034884	0.052326	0.040276	0.041860	1.000000	0.192126
VNG_RS03920	VNG_RS00725	0.498852						1.000000	0.009939
HVO_RS09150	HVO_RS18700	0.498852						1.000000	0.192125
VNG_RS03650	VNG_RS00150	0.498851						1.000000	0.009933
HVO_RS11265	HVO_RS06240	0.498851						1.000000	0.191934
VNG_RS13370	VNG_RS04180	0.498851						-1.000000	0.009930
HVO_RS18625	HVO_RS01840	0.498851						1.000000	0.191930
VNG_RS13565	VNG_RS02845	0.498850						1.000000	0.009922
HVO_RS19860	HVO_RS02530	0.498850						-1.000000	0.191880
VNG_RS03395	VNG_RS00150	0.498850						-1.000000	0.009916
HVO_RS11200	HVO_RS19025	0.498850						1.000000	0.191866
VNG_RS01350	VNG_RS02575	0.498849						-1.000000	0.009913
HVO_RS11830	HVO_RS04365	0.498849	0.000000	0.034816	0.052326	0.040232	0.041812	1.000000	0.191865
VNG_RS11525	VNG_RS05365	0.498849						-1.000000	0.009909
HVO_RS04155	HVO_RS11235	0.498849	0.000000	0.034749	0.052326	0.040188	0.041763	1.000000	0.191770
HVO_RS10110	HVO_RS08400	0.498848						1.000000	0.191769
VNG_RS12630	VNG_RS05430	0.498848						1.000000	0.009906
HVO_RS19335	HVO_RS12865	0.498848						1.000000	0.191759
VNG_RS10035	VNG_RS10370	0.498848						1.000000	0.009895
HVO_RS03260	HVO_RS16360	0.498847	0.000000	0.034682	0.052326	0.040145	0.041715	1.000000	0.191741
VNG_RS09245	VNG_RS08410	0.498847						-1.000000	0.009889
VNG_RS03015	VNG_RS05785	0.498847						-1.000000	0.009882
HVO_RS20380	HVO_RS04505	0.498847	0.000000	0.034615	0.052326	0.040101	0.041667	1.000000	0.191733
VNG_RS03415	VNG_RS06930	0.498846						1.000000	0.009880
HVO_RS20305	HVO_RS17855	0.498846						1.000000	0.191599
HVO_RS14640	HVO_RS09860	0.498846						-1.000000	0.191568
VNG_RS12600	VNG_RS08410	0.498846						-1.000000	0.009878
VNG_RS00880	VNG_RS04015	0.498845						1.000000	0.009874
HVO_RS16940	HVO_RS03255	0.498845						1.000000	0.191505
VNG_RS00090	VNG_RS00145	0.498845						1.000000	0.009867
HVO_RS08965	HVO_RS02585	0.498845						1.000000	0.191434
VNG_RS06165	VNG_RS06930	0.498844						1.000000	0.009862
HVO_RS18255	HVO_RS04530	0.498844						1.000000	0.191319
HVO_RS01340	HVO_RS15045	0.498844						1.000000	0.191302
VNG_RS11940	VNG_RS05395	0.498844						1.000000	0.009858
VNG_RS06815	VNG_RS02095	0.498843						1.000000	0.009855
HVO_RS10605	HVO_RS02530	0.498843						-1.000000	0.191204
VNG_RS13260	VNG_RS08885	0.498843						-1.000000	0.009844
HVO_RS00630	HVO_RS08205	0.498843						1.000000	0.191135
HVO_RS07195	HVO_RS01840	0.498843						1.000000	0.191097
VNG_RS13370	VNG_RS05640	0.498843						1.000000	0.009843
VNG_RS05215	VNG_RS10285	0.498842						1.000000	0.009838
HVO_RS09840	HVO_RS03020	0.498842						1.000000	0.191069
HVO_RS15375	HVO_RS01840	0.498842	0.000000	0.034549	0.052326	0.040058	0.041618	1.000000	0.190925
VNG_RS11680	VNG_RS01835	0.498842						1.000000	0.009832
HVO_RS11625	HVO_RS16810	0.498841	0.000000	0.034483	0.052326	0.040015	0.041570	-1.000000	0.190776
VNG_RS01830	VNG_RS05365	0.498841						1.000000	0.009824
HVO_RS18860	HVO_RS02330	0.498841						1.000000	0.190653
VNG_RS11440	VNG_RS07115	0.498841						1.000000	0.009823
HVO_RS12375	HVO_RS01840	0.498840						1.000000	0.190602
VNG_RS03685	VNG_RS07825	0.498840						-1.000000	0.009808
HVO_RS04855	HVO_RS15835	0.498840						1.000000	0.190253
VNG_RS09175	VNG_RS12350	0.498840						-1.000000	0.009795
HVO_RS07775	HVO_RS00950	0.498839	0.000000	0.034417	0.052326	0.039971	0.041522	1.000000	0.190220
VNG_RS03680	VNG_RS07310	0.498839						1.000000	0.009789
HVO_RS00800	HVO_RS00550	0.498839						1.000000	0.190190
VNG_RS03165	VNG_RS07115	0.498839						-1.000000	0.009784
HVO_RS17185	HVO_RS14935	0.498838						1.000000	0.190067
VNG_RS02880	VNG_RS02095	0.498838						1.000000	0.009781
VNG_RS12580	VNG_RS04845	0.498838						-1.000000	0.009779
HVO_RS15585	HVO_RS03710	0.498838						-1.000000	0.189989
HVO_RS15515	HVO_RS01370	0.498837	0.000000	0.034351	0.052326	0.039929	0.041475	1.000000	0.189925
VNG_RS05015	VNG_RS00145	0.498837						1.000000	0.009773
VNG_RS09340	VNG_RS05030	0.498837						-1.000000	0.009765
HVO_RS14945	HVO_RS19610	0.498837	0.000000	0.034286	0.052326	0.039886	0.041427	1.000000	0.189890
HVO_RS06500	HVO_RS02405	0.498836						1.000000	0.189867
VNG_RS11785	VNG_RS04180	0.498836						-1.000000	0.009761
VNG_RS06730	VNG_RS04845	0.498836						1.000000	0.009751
HVO_RS10250	HVO_RS12865	0.498836						-1.000000	0.189707
HVO_RS07320	HVO_RS02855	0.498835						-1.000000	0.189458
VNG_RS03165	VNG_RS05805	0.498835						-1.000000	0.009726
HVO_RS13425	HVO_RS04365	0.498835	0.000000	0.034221	0.052326	0.039843	0.041379	1.000000	0.189349
VNG_RS08815	VNG_RS07420	0.498835						1.000000	0.009716
VNG_RS11800	VNG_RS07385	0.498834						1.000000	0.009688
HVO_RS11125	HVO_RS08420	0.498834						1.000000	0.189313
VNG_RS13685	VNG_RS08410	0.498834						1.000000	0.009683
HVO_RS02685	HVO_RS11240	0.498834						-1.000000	0.189241
HVO_RS07390	HVO_RS19825	0.498833	0.000000	0.034156	0.052326	0.039800	0.041332	1.000000	0.189214
VNG_RS00345	VNG_RS06030	0.498833						1.000000	0.009681
HVO_RS19940	HVO_RS01750	0.498833						1.000000	0.189198
VNG_RS12545	VNG_RS08410	0.498833						-1.000000	0.009671
HVO_RS17690	HVO_RS10815	0.498832						1.000000	0.189114
VNG_RS04270	VNG_RS09565	0.498832						-1.000000	0.009671
VNG_RS11340	VNG_RS05785	0.498832						-1.000000	0.009651
HVO_RS19295	HVO_RS19425	0.498832						1.000000	0.189095
VNG_RS10050	VNG_RS05555	0.498831						1.000000	0.009632
HVO_RS12435	HVO_RS10420	0.498831						1.000000	0.188987
HVO_RS08945	HVO_RS03390	0.498831						1.000000	0.188672
VNG_RS12505	VNG_RS02845	0.498831						-1.000000	0.009626
HVO_RS05200	HVO_RS12280	0.498830						-1.000000	0.188658
VNG_RS08035	VNG_RS05555	0.498830						1.000000	0.009622
HVO_RS03085	HVO_RS05500	0.498830						-1.000000	0.188649
VNG_RS11150	VNG_RS05785	0.498830						-1.000000	0.009618
VNG_RS03745	VNG_RS10230	0.498829						-1.000000	0.009614
HVO_RS13510	HVO_RS06330	0.498829						-1.000000	0.188573
HVO_RS09330	HVO_RS02040	0.498829	0.000000	0.034091	0.052326	0.039758	0.041284	1.000000	0.188558
VNG_RS05905	VNG_RS03395	0.498829						1.000000	0.009608
VNG_RS11190	VNG_RS02760	0.498828						1.000000	0.009595
HVO_RS01880	HVO_RS02565	0.498828						1.000000	0.188467
HVO_RS09295	HVO_RS02530	0.498828						-1.000000	0.188361
VNG_RS05150	VNG_RS05555	0.498828						-1.000000	0.009595
HVO_RS16185	HVO_RS12865	0.498827						1.000000	0.188145
VNG_RS01385	VNG_RS02760	0.498827						1.000000	0.009580
HVO_RS03945	HVO_RS20005	0.498827						1.000000	0.188115
VNG_RS02385	VNG_RS08180	0.498827						-1.000000	0.009579
HVO_RS17905	HVO_RS08205	0.498826	0.000000	0.034026	0.052326	0.039715	0.041237	-1.000000	0.188075
VNG_RS11415	VNG_RS05870	0.498826						-1.000000	0.009574
VNG_RS10060	VNG_RS03480	0.498826						-1.000000	0.009572
HVO_RS02965	HVO_RS12865	0.498826	0.000000	0.033962	0.052326	0.039673	0.041190	-1.000000	0.187806
HVO_RS20155	HVO_RS07080	0.498825						1.000000	0.187761
VNG_RS09000	VNG_RS01165	0.498825						-1.000000	0.009569
VNG_RS10060	VNG_RS11895	0.498825						-1.000000	0.009563
HVO_RS03795	HVO_RS08630	0.498825						1.000000	0.187728
VNG_RS11435	VNG_RS08245	0.498824						1.000000	0.009560
HVO_RS19955	HVO_RS04485	0.498824						1.000000	0.187667
VNG_RS12525	VNG_RS06030	0.498824						-1.000000	0.009548
HVO_RS12630	HVO_RS02385	0.498824						1.000000	0.187463
VNG_RS13680	VNG_RS08410	0.498823						-1.000000	0.009542
HVO_RS20140	HVO_RS02420	0.498823						1.000000	0.187455
VNG_RS09085	VNG_RS05270	0.498823						1.000000	0.009507
HVO_RS15360	HVO_RS03710	0.498823	0.000000	0.033898	0.052326	0.039631	0.041143	1.000000	0.187451
HVO_RS02345	HVO_RS03910	0.498822						-1.000000	0.187391
VNG_RS11860	VNG_RS08510	0.498822						1.000000	0.009496
VNG_RS12535	VNG_RS08510	0.498822						-1.000000	0.009496
HVO_RS15015	HVO_RS05530	0.498822						1.000000	0.187251
HVO_RS03575	HVO_RS02465	0.498821						1.000000	0.187245
VNG_RS08255	VNG_RS02325	0.498821						-1.000000	0.009481
VNG_RS00215	VNG_RS11535	0.498821						1.000000	0.009476
HVO_RS08015	HVO_RS15835	0.498821						-1.000000	0.186926
VNG_RS12935	VNG_RS04015	0.498821						-1.000000	0.009465
HVO_RS18900	HVO_RS07110	0.498821						-1.000000	0.186857
HVO_RS12270	HVO_RS08630	0.498820						1.000000	0.186650
VNG_RS09750	VNG_RS01005	0.498820						-1.000000	0.009464
HVO_RS10760	HVO_RS03020	0.498820						1.000000	0.186538
VNG_RS04800	VNG_RS01050	0.498820						-1.000000	0.009464
VNG_RS07885	VNG_RS10285	0.498819						1.000000	0.009462
HVO_RS05945	HVO_RS18700	0.498819						1.000000	0.186510
HVO_RS12785	HVO_RS04365	0.498819						1.000000	0.186462
VNG_RS07675	VNG_RS07470	0.498819						1.000000	0.009454
HVO_RS07315	HVO_RS16830	0.498818	0.000000	0.033835	0.052326	0.039589	0.041096	1.000000	0.186458
VNG_RS02945	VNG_RS02845	0.498818						1.000000	0.009449
VNG_RS08115	VNG_RS05555	0.498818						1.000000	0.009448
HVO_RS09885	HVO_RS04280	0.498818						-1.000000	0.186437
VNG_RS01905	VNG_RS11640	0.498817						1.000000	0.009446
HVO_RS07690	HVO_RS11240	0.498817						1.000000	0.186354
VNG_RS09120	VNG_RS06890	0.498817						-1.000000	0.009444
HVO_RS00060	HVO_RS03520	0.498817						1.000000	0.186300
HVO_RS11840	HVO_RS10975	0.498816	0.000000	0.033771	0.052326	0.039547	0.041049	-1.000000	0.186261
VNG_RS13225	VNG_RS10490	0.498816						1.000000	0.009443
VNG_RS11765	VNG_RS07155	0.498816						1.000000	0.009431
HVO_RS10745	HVO_RS17855	0.498816						-1.000000	0.185875
VNG_RS11990	VNG_RS11050	0.498815						1.000000	0.009421
HVO_RS03915	HVO_RS04600	0.498815						1.000000	0.185786
VNG_RS05135	VNG_RS08840	0.498815						1.000000	0.009400
HVO_RS04525	HVO_RS04530	0.498815						1.000000	0.185665
VNG_RS07845	VNG_RS07040	0.498814						1.000000	0.009399
HVO_RS14320	HVO_RS04530	0.498814						1.000000	0.185469
VNG_RS04375	VNG_RS02095	0.498814						1.000000	0.009396
HVO_RS10000	HVO_RS11245	0.498814						-1.000000	0.185398
VNG_RS05710	VNG_RS05800	0.498813						1.000000	0.009385
HVO_RS02140	HVO_RS00550	0.498813						1.000000	0.185373
HVO_RS12890	HVO_RS19025	0.498813						1.000000	0.185328
VNG_RS00265	VNG_RS07310	0.498813						-1.000000	0.009376
VNG_RS11860	VNG_RS01835	0.498812						1.000000	0.009373
HVO_RS18300	HVO_RS02040	0.498812						-1.000000	0.185154
HVO_RS01945	HVO_RS19825	0.498812						1.000000	0.184843
VNG_RS11785	VNG_RS07310	0.498812						-1.000000	0.009362
HVO_RS04800	HVO_RS01370	0.498811						1.000000	0.184823
VNG_RS13635	VNG_RS05395	0.498811						-1.000000	0.009350
VNG_RS10010	VNG_RS07115	0.498811						1.000000	0.009346
HVO_RS02730	HVO_RS05500	0.498811						1.000000	0.184782
VNG_RS02805	VNG_RS00145	0.498810						1.000000	0.009337
HVO_RS19465	HVO_RS06570	0.498810						-1.000000	0.184461
HVO_RS19270	HVO_RS16810	0.498810						1.000000	0.184454
VNG_RS09225	VNG_RS08245	0.498810						-1.000000	0.009331
HVO_RS14365	HVO_RS11360	0.498809						-1.000000	0.184388
VNG_RS12225	VNG_RS10490	0.498809						-1.000000	0.009329
HVO_RS17335	HVO_RS07430	0.498809						1.000000	0.184314
VNG_RS03900	VNG_RS05365	0.498809						1.000000	0.009311
HVO_RS02570	HVO_RS06535	0.498808						1.000000	0.184180
VNG_RS12525	VNG_RS00150	0.498808						1.000000	0.009302
VNG_RS05140	VNG_RS02095	0.498808						1.000000	0.009299
HVO_RS18400	HVO_RS12700	0.498808						-1.000000	0.184102
VNG_RS12305	VNG_RS05825	0.498807						-1.000000	0.009297
HVO_RS15260	HVO_RS02040	0.498807						-1.000000	0.184076
HVO_RS16940	HVO_RS08205	0.498807						-1.000000	0.183972
VNG_RS01110	VNG_RS02975	0.498807						-1.000000	0.009295
VNG_RS00075	VNG_RS05805	0.498806						-1.000000	0.009292
HVO_RS12845	HVO_RS00205	0.498806	0.000000	0.033708	0.052326	0.039505	0.041002	1.000000	0.183933
VNG_RS07025	VNG_RS05785	0.498806						1.000000	0.009290
HVO_RS12990	HVO_RS09450	0.498806						1.000000	0.183912
HVO_RS11050	HVO_RS00950	0.498805	0.000000	0.033645	0.052326	0.039464	0.040956	1.000000	0.183751
VNG_RS02995	VNG_RS00150	0.498805						1.000000	0.009276
HVO_RS02755	HVO_RS04890	0.498805						-1.000000	0.183492
VNG_RS04810	VNG_RS11050	0.498805						1.000000	0.009266
VNG_RS06335	VNG_RS10285	0.498804						1.000000	0.009262
HVO_RS14525	HVO_RS17910	0.498804	0.000000	0.033582	0.052326	0.039422	0.040909	-1.000000	0.183461
VNG_RS08140	VNG_RS04845	0.498804						1.000000	0.009238
HVO_RS15625	HVO_RS18670	0.498804						1.000000	0.183391
HVO_RS06485	HVO_RS18700	0.498803						1.000000	0.183362
VNG_RS00745	VNG_RS07470	0.498803						1.000000	0.009237
VNG_RS03540	VNG_RS10370	0.498803						-1.000000	0.009219
HVO_RS14590	HVO_RS15405	0.498803	0.000000	0.033520	0.052326	0.039381	0.040863	-1.000000	0.183317
VNG_RS05165	VNG_RS01780	0.498802						-1.000000	0.009218
HVO_RS10940	HVO_RS09330	0.498802						1.000000	0.183294
HVO_RS20140	HVO_RS02385	0.498802						1.000000	0.183276
VNG_RS03955	VNG_RS05365	0.498802						-1.000000	0.009211
VNG_RS05175	VNG_RS05430	0.498801						-1.000000	0.009208
HVO_RS07790	HVO_RS16810	0.498801						1.000000	0.183145
HVO_RS14320	HVO_RS03710	0.498801						1.000000	0.183118
VNG_RS06090	VNG_RS01050	0.498801						1.000000	0.009191
HVO_RS12585	HVO_RS05530	0.498800						1.000000	0.182809
VNG_RS06825	VNG_RS00590	0.498800						1.000000	0.009190
VNG_RS12280	VNG_RS11640	0.498800						1.000000	0.009189
HVO_RS10440	HVO_RS11245	0.498800						-1.000000	0.182803
HVO_RS20005	HVO_RS15835	0.498799						-1.000000	0.182759
VNG_RS13295	VNG_RS09550	0.498799						-1.000000	0.009186
VNG_RS04900	VNG_RS09875	0.498799						-1.000000	0.009175
HVO_RS16345	HVO_RS01745	0.498799						1.000000	0.182520
HVO_RS04665	HVO_RS15040	0.498798	0.000000	0.033457	0.052326	0.039339	0.040816	-1.000000	0.182432
VNG_RS12725	VNG_RS10370	0.498798						1.000000	0.009172
HVO_RS14540	HVO_RS14635	0.498798						-1.000000	0.182318
VNG_RS12705	VNG_RS04015	0.498798						1.000000	0.009137
VNG_RS11480	VNG_RS10430	0.498798						1.000000	0.009135
HVO_RS17525	HVO_RS07080	0.498798						1.000000	0.182222
HVO_RS10435	HVO_RS03090	0.498797						1.000000	0.182217
VNG_RS13690	VNG_RS10370	0.498797						-1.000000	0.009134
HVO_RS14360	HVO_RS06535	0.498797						1.000000	0.182149
VNG_RS09855	VNG_RS04015	0.498797						-1.000000	0.009134
VNG_RS09245	VNG_RS05785	0.498796						-1.000000	0.009114
HVO_RS11140	HVO_RS13445	0.498796						-1.000000	0.182107
VNG_RS05165	VNG_RS08245	0.498796						1.000000	0.009072
HVO_RS02400	HVO_RS09305	0.498796						1.000000	0.182055
HVO_RS18405	HVO_RS02300	0.498795						1.000000	0.181999
VNG_RS10300	VNG_RS08245	0.498795						-1.000000	0.009067
HVO_RS01945	HVO_RS15040	0.498795						1.000000	0.181972
VNG_RS02500	VNG_RS08245	0.498795						1.000000	0.009059
VNG_RS02110	VNG_RS02575	0.498794						1.000000	0.009055
HVO_RS19675	HVO_RS03275	0.498794						1.000000	0.181827
HVO_RS14360	HVO_RS01840	0.498794						1.000000	0.181813
VNG_RS05150	VNG_RS01465	0.498794						1.000000	0.009045
VNG_RS02965	VNG_RS13550	0.498793						1.000000	0.009034
HVO_RS15730	HVO_RS16810	0.498793						1.000000	0.181702
VNG_RS13335	VNG_RS08510	0.498793						-1.000000	0.009017
HVO_RS17335	HVO_RS19520	0.498793						1.000000	0.181498
HVO_RS17550	HVO_RS14485	0.498792	0.000000	0.033395	0.052326	0.039298	0.040770	1.000000	0.181357
VNG_RS03055	VNG_RS05640	0.498792						-1.000000	0.009006
HVO_RS03850	HVO_RS10815	0.498792						-1.000000	0.181341
VNG_RS03680	VNG_RS01835	0.498792						1.000000	0.009002
VNG_RS11770	VNG_RS10370	0.498791						1.000000	0.008999
HVO_RS01925	HVO_RS08540	0.498791						-1.000000	0.181299
VNG_RS13255	VNG_RS10285	0.498791						1.000000	0.008996
HVO_RS14605	HVO_RS00715	0.498791						1.000000	0.181253
VNG_RS05515	VNG_RS02760	0.498790						1.000000	0.008985
HVO_RS13375	HVO_RS16300	0.498790						-1.000000	0.181146
HVO_RS19460	HVO_RS19470	0.498790						1.000000	0.181064
VNG_RS11630	VNG_RS04180	0.498790						-1.000000	0.008983
HVO_RS10645	HVO_RS02300	0.498789	0.000000	0.033333	0.052326	0.039257	0.040724	1.000000	0.181019
VNG_RS03055	VNG_RS11050	0.498789						-1.000000	0.008972
VNG_RS11440	VNG_RS07385	0.498789						-1.000000	0.008966
HVO_RS11935	HVO_RS15040	0.498789	0.000000	0.033272	0.052326	0.039216	0.040678	-1.000000	0.181008
HVO_RS12590	HVO_RS02300	0.498788						1.000000	0.180795
VNG_RS02205	VNG_RS05270	0.498788						-1.000000	0.008950
VNG_RS06835	VNG_RS07155	0.498788						1.000000	0.008941
HVO_RS13345	HVO_RS17680	0.498788						1.000000	0.180536
VNG_RS01605	VNG_RS12485	0.498787						-1.000000	0.008931
HVO_RS00555	HVO_RS00990	0.498787	0.000000	0.033210	0.052326	0.039175	0.040632	1.000000	0.180536
HVO_RS11245	HVO_RS10345	0.498787						1.000000	0.180476
VNG_RS11370	VNG_RS05640	0.498787						1.000000	0.008930
HVO_RS05380	HVO_RS02040	0.498786						-1.000000	0.180346
VNG_RS05600	VNG_RS05395	0.498786						1.000000	0.008916
HVO_RS17335	HVO_RS02420	0.498786						-1.000000	0.180323
VNG_RS00045	VNG_RS02000	0.498786						1.000000	0.008875
HVO_RS17685	HVO_RS09305	0.498785	0.000000	0.033149	0.052326	0.039134	0.040586	-1.000000	0.180307
VNG_RS12275	VNG_RS10335	0.498785						1.000000	0.008857
VNG_RS02360	VNG_RS08510	0.498785						-1.000000	0.008840
HVO_RS00965	HVO_RS02385	0.498785						1.000000	0.180298
HVO_RS03900	HVO_RS01840	0.498784	0.000000	0.033088	0.052326	0.039093	0.040541	1.000000	0.180194
VNG_RS05350	VNG_RS07470	0.498784						1.000000	0.008836
HVO_RS19155	HVO_RS20050	0.498784						1.000000	0.180184
VNG_RS00585	VNG_RS00145	0.498784						1.000000	0.008828
VNG_RS12270	VNG_RS00145	0.498783						-1.000000	0.008826
HVO_RS02045	HVO_RS02420	0.498783						1.000000	0.180173
VNG_RS04110	VNG_RS12735	0.498783						1.000000	0.008806
HVO_RS12405	HVO_RS05475	0.498783						1.000000	0.180144
VNG_RS00875	VNG_RS01165	0.498782						-1.000000	0.008788
HVO_RS14380	HVO_RS09450	0.498782						-1.000000	0.180041
HVO_RS10325	HVO_RS12865	0.498782	0.000000	0.033028	0.052326	0.039053	0.040495	-1.000000	0.179994
VNG_RS05445	VNG_RS05785	0.498782						-1.000000	0.008782
VNG_RS11370	VNG_RS05555	0.498781						-1.000000	0.008761
