target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
VNG_RS07285	VNG_RS02880	0.986394	0	0.077519	0.124888	0.093502	0.095661	0	1.000000	0.025273
VNG_RS02015	VNG_RS09565	0.986386	0	0.077476	0.124888	0.093474	0.095628	0	-1.000000	0.025261
VNG_RS07255	VNG_RS10370	0.986379	0	0.077434	0.124888	0.093445	0.095596	0	-1.000000	0.025151
VNG_RS08595	VNG_RS02065	0.986371	0	0.077391	0.124888	0.093416	0.095563	0	-1.000000	0.025090
VNG_RS09900	VNG_RS08105	0.986363	0	0.077348	0.124888	0.093388	0.095531	0	1.000000	0.025071
VNG_RS13195	VNG_RS04845	0.986356	0	0.077305	0.124888	0.093359	0.095498	0	-1.000000	0.025016
VNG_RS03940	VNG_RS01645	0.986348	0	0.077263	0.124888	0.093330	0.095465	0	-1.000000	0.025013
VNG_RS13180	VNG_RS05805	0.986341	0	0.077220	0.124888	0.093302	0.095433	0	1.000000	0.025000
VNG_RS05145	VNG_RS03480	0.986333	0	0.077178	0.124888	0.093273	0.095400	0	-1.000000	0.024988
VNG_RS11355	VNG_RS06030	0.986326	0	0.077135	0.124888	0.093245	0.095368	0	1.000000	0.024964
VNG_RS01935	VNG_RS04180	0.986318	0	0.077093	0.124888	0.093216	0.095335	0	1.000000	0.024961
VNG_RS03415	VNG_RS05870	0.986311	0	0.077050	0.124888	0.093188	0.095303	0	1.000000	0.024932
VNG_RS02360	VNG_RS02585	0.986303	0	0.077008	0.124888	0.093159	0.095271	0	-1.000000	0.024930
VNG_RS00925	VNG_RS00640	0.986296	0	0.076965	0.124888	0.093131	0.095238	0	-1.000000	0.024919
VNG_RS02765	VNG_RS04605	0.986288	0	0.076923	0.124888	0.093102	0.095206	0	1.000000	0.024918
VNG_RS12545	VNG_RS02765	0.986281	0	0.076881	0.124888	0.093074	0.095173	0	-1.000000	0.024869
VNG_RS12350	VNG_RS09565	0.986273	0	0.076839	0.124888	0.093046	0.095141	0	-1.000000	0.024865
VNG_RS08685	VNG_RS08510	0.986265	0	0.076796	0.124888	0.093017	0.095109	0	-1.000000	0.024832
VNG_RS12290	VNG_RS07470	0.986258	0	0.076754	0.124888	0.092989	0.095076	0	-1.000000	0.024798
VNG_RS01875	VNG_RS08245	0.986250	0	0.076712	0.124888	0.092961	0.095044	0	-1.000000	0.024790
VNG_RS01230	VNG_RS05785	0.986243	0	0.076670	0.124888	0.092932	0.095012	0	1.000000	0.024785
VNG_RS06825	VNG_RS01270	0.986235	0	0.076628	0.124888	0.092904	0.094980	0	1.000000	0.024775
VNG_RS09120	VNG_RS08745	0.986228	0	0.076586	0.124888	0.092876	0.094947	0	1.000000	0.024746
VNG_RS05165	VNG_RS00640	0.986220	0	0.076545	0.124888	0.092848	0.094915	0	-1.000000	0.024724
VNG_RS13635	VNG_RS07385	0.986213	0	0.076503	0.124888	0.092820	0.094883	0	-1.000000	0.024716
VNG_RS11340	VNG_RS07310	0.986205	0	0.076461	0.124888	0.092791	0.094851	0	1.000000	0.024685
VNG_RS08765	VNG_RS00660	0.986198	0	0.076419	0.124888	0.092763	0.094819	0	1.000000	0.024665
VNG_RS06090	VNG_RS07040	0.986190	0	0.076378	0.124888	0.092735	0.094787	0	1.000000	0.024662
VNG_RS11450	VNG_RS02880	0.986183	0	0.076336	0.124888	0.092707	0.094755	0	-1.000000	0.024660
VNG_RS13280	VNG_RS04015	0.986175	0	0.076294	0.124888	0.092679	0.094723	0	1.000000	0.024625
VNG_RS11145	VNG_RS04845	0.986167	0	0.076253	0.124888	0.092651	0.094691	0	1.000000	0.024622
VNG_RS11990	VNG_RS11895	0.986160	0	0.076211	0.124888	0.092623	0.094659	0	1.000000	0.024614
VNG_RS09410	VNG_RS05395	0.986152	0	0.076170	0.124888	0.092595	0.094627	0	-1.000000	0.024564
VNG_RS01570	VNG_RS08510	0.986145	0	0.076128	0.124888	0.092567	0.094595	0	1.000000	0.024539
VNG_RS00115	VNG_RS05800	0.986137	0	0.076087	0.124888	0.092539	0.094563	0	-1.000000	0.024535
VNG_RS12495	VNG_RS02880	0.986130	0	0.076046	0.124888	0.092511	0.094531	0	-1.000000	0.024532
VNG_RS08455	VNG_RS11535	0.986122	0	0.076004	0.124888	0.092483	0.094499	0	1.000000	0.024486
VNG_RS00090	VNG_RS07310	0.986115	0	0.075963	0.124888	0.092455	0.094467	0	1.000000	0.024468
VNG_RS13555	VNG_RS05475	0.986107	0	0.075922	0.124888	0.092427	0.094435	0	1.000000	0.024453
VNG_RS12665	VNG_RS04605	0.986100	0	0.075881	0.124888	0.092399	0.094403	0	-1.000000	0.024445
VNG_RS11990	VNG_RS06270	0.986092	0	0.075840	0.124888	0.092372	0.094371	0	-1.000000	0.024438
VNG_RS02385	VNG_RS01270	0.986085	0	0.075799	0.124888	0.092344	0.094340	0	1.000000	0.024393
VNG_RS03935	VNG_RS06890	0.986077	0	0.075758	0.124888	0.092316	0.094308	0	-1.000000	0.024385
VNG_RS01060	VNG_RS01270	0.986069	0	0.075717	0.124888	0.092288	0.094276	0	1.000000	0.024383
VNG_RS12015	VNG_RS11050	0.986062	0	0.075676	0.124888	0.092260	0.094244	0	1.000000	0.024381
VNG_RS03395	VNG_RS04180	0.986054	0	0.075635	0.124888	0.092233	0.094213	0	-1.000000	0.024372
VNG_RS11725	VNG_RS05555	0.986047	0	0.075594	0.124888	0.092205	0.094181	0	1.000000	0.024364
VNG_RS12370	VNG_RS10230	0.986039	0	0.075553	0.124888	0.092177	0.094149	0	1.000000	0.024354
VNG_RS11150	VNG_RS07420	0.986032	0	0.075512	0.124888	0.092150	0.094118	0	-1.000000	0.024339
VNG_RS11090	VNG_RS10370	0.986024	0	0.075472	0.124888	0.092122	0.094086	0	-1.000000	0.024321
VNG_RS08735	VNG_RS05805	0.986017	0	0.075431	0.124888	0.092094	0.094054	0	-1.000000	0.024313
VNG_RS11320	VNG_RS02585	0.986009	0	0.075390	0.124888	0.092067	0.094023	0	-1.000000	0.024180
VNG_RS12020	VNG_RS12790	0.986002	0	0.075350	0.124888	0.092039	0.093991	0	1.000000	0.024168
VNG_RS08830	VNG_RS02585	0.985994	0	0.075309	0.124888	0.092012	0.093960	0	-1.000000	0.024164
VNG_RS09225	VNG_RS00150	0.985987	0	0.075269	0.124888	0.091984	0.093928	0	1.000000	0.024148
VNG_RS06290	VNG_RS05475	0.985979	0	0.075228	0.124888	0.091957	0.093897	0	1.000000	0.024130
VNG_RS05215	VNG_RS01755	0.985971	0	0.075188	0.124888	0.091929	0.093865	0	1.000000	0.024110
VNG_RS08250	VNG_RS12485	0.985964	0	0.075148	0.124888	0.091902	0.093834	0	-1.000000	0.024109
VNG_RS13295	VNG_RS01270	0.985956	0	0.075107	0.124888	0.091874	0.093802	0	-1.000000	0.024087
VNG_RS09225	VNG_RS05640	0.985949	0	0.075067	0.124888	0.091847	0.093771	0	-1.000000	0.024055
VNG_RS00635	VNG_RS04015	0.985941	0	0.075027	0.124888	0.091819	0.093740	0	1.000000	0.024052
VNG_RS13575	VNG_RS11535	0.985934	0	0.074987	0.124888	0.091792	0.093708	0	1.000000	0.024051
VNG_RS12340	VNG_RS08180	0.985926	0	0.074946	0.124888	0.091765	0.093677	0	-1.000000	0.024049
VNG_RS11660	VNG_RS10370	0.985919	0	0.074906	0.124888	0.091737	0.093645	0	1.000000	0.024022
VNG_RS03395	VNG_RS08410	0.985911	0	0.074866	0.124888	0.091710	0.093614	0	-1.000000	0.024018
VNG_RS04895	VNG_RS02000	0.985904	0	0.074826	0.124888	0.091683	0.093583	0	1.000000	0.023973
VNG_RS04890	VNG_RS12485	0.985896	0	0.074786	0.124888	0.091655	0.093552	0	-1.000000	0.023956
VNG_RS04060	VNG_RS07385	0.985889	0	0.074746	0.124888	0.091628	0.093520	0	1.000000	0.023897
VNG_RS00255	VNG_RS09685	0.985881	0	0.074707	0.124888	0.091601	0.093489	0	-1.000000	0.023885
VNG_RS02910	VNG_RS01035	0.985874	0	0.074667	0.124888	0.091574	0.093458	0	-1.000000	0.023817
VNG_RS13525	VNG_RS08840	0.985866	0	0.074627	0.124888	0.091547	0.093427	0	1.000000	0.023800
VNG_RS11485	VNG_RS07890	0.985858	0	0.074587	0.124888	0.091519	0.093396	0	-1.000000	0.023791
VNG_RS05015	VNG_RS10370	0.985851	0	0.074547	0.124888	0.091492	0.093364	0	1.000000	0.023749
VNG_RS12340	VNG_RS03875	0.985843	0	0.074508	0.124888	0.091465	0.093333	0	1.000000	0.023696
VNG_RS13480	VNG_RS11535	0.985836	0	0.074468	0.124888	0.091438	0.093302	0	1.000000	0.023683
VNG_RS08255	VNG_RS08745	0.985828	0	0.074428	0.124888	0.091411	0.093271	0	1.000000	0.023660
VNG_RS13340	VNG_RS00145	0.985821	0	0.074389	0.124888	0.091384	0.093240	0	-1.000000	0.023658
VNG_RS05175	VNG_RS05825	0.985813	0	0.074349	0.124888	0.091357	0.093209	0	1.000000	0.023625
VNG_RS12465	VNG_RS07420	0.985806	0	0.074310	0.124888	0.091330	0.093178	0	-1.000000	0.023624
VNG_RS06505	VNG_RS00150	0.985798	0	0.074271	0.124888	0.091303	0.093147	0	-1.000000	0.023621
VNG_RS04800	VNG_RS07155	0.985791	0	0.074231	0.124888	0.091276	0.093116	0	-1.000000	0.023618
VNG_RS06830	VNG_RS05395	0.985783	0	0.074192	0.124888	0.091249	0.093085	0	1.000000	0.023610
VNG_RS11255	VNG_RS00275	0.985776	0	0.074153	0.124888	0.091222	0.093054	0	1.000000	0.023607
VNG_RS12335	VNG_RS00725	0.985768	0	0.074113	0.124888	0.091195	0.093023	0	-1.000000	0.023601
VNG_RS09210	VNG_RS03010	0.985760	0	0.074074	0.124888	0.091168	0.092992	0	-1.000000	0.023594
VNG_RS01495	VNG_RS12485	0.985753	0	0.074035	0.124888	0.091141	0.092961	0	1.000000	0.023569
VNG_RS00280	VNG_RS01250	0.985745	0	0.073996	0.124888	0.091114	0.092931	0	-1.000000	0.023555
VNG_RS09750	VNG_RS00145	0.985738	0	0.073957	0.124888	0.091087	0.092900	0	1.000000	0.023549
VNG_RS02755	VNG_RS02095	0.985730	0	0.073918	0.124888	0.091061	0.092869	0	-1.000000	0.023525
VNG_RS08950	VNG_RS05475	0.985723	0	0.073879	0.124888	0.091034	0.092838	0	1.000000	0.023503
VNG_RS02005	VNG_RS07310	0.985715	0	0.073840	0.124888	0.091007	0.092807	0	1.000000	0.023467
VNG_RS05175	VNG_RS07155	0.985708	0	0.073801	0.124888	0.090980	0.092777	0	1.000000	0.023450
VNG_RS11940	VNG_RS05640	0.985700	0	0.073762	0.124888	0.090954	0.092746	0	-1.000000	0.023421
VNG_RS02950	VNG_RS01050	0.985693	0	0.073723	0.124888	0.090927	0.092715	0	1.000000	0.023421
VNG_RS01825	VNG_RS00145	0.985685	0	0.073684	0.124888	0.090900	0.092685	0	1.000000	0.023402
VNG_RS11395	VNG_RS09550	0.985678	0	0.073645	0.124888	0.090874	0.092654	0	1.000000	0.023391
VNG_RS13575	VNG_RS08410	0.985670	0	0.073607	0.124888	0.090847	0.092623	0	-1.000000	0.023359
VNG_RS01140	VNG_RS08180	0.985662	0	0.073568	0.124888	0.090820	0.092593	0	1.000000	0.023353
VNG_RS01965	VNG_RS03275	0.985655	0	0.073529	0.124888	0.090794	0.092562	0	1.000000	0.023343
VNG_RS01830	VNG_RS04180	0.985647	0	0.073491	0.124888	0.090767	0.092531	0	-1.000000	0.023315
VNG_RS04890	VNG_RS05640	0.985640	0	0.073452	0.124888	0.090740	0.092501	0	-1.000000	0.023314
VNG_RS08735	VNG_RS07890	0.985632	0	0.073414	0.124888	0.090714	0.092470	0	-1.000000	0.023305
VNG_RS02665	VNG_RS02975	0.985625	0	0.073375	0.124888	0.090687	0.092440	0	1.000000	0.023298
VNG_RS12490	VNG_RS05785	0.985617	0	0.073337	0.124888	0.090661	0.092409	0	-1.000000	0.023293
VNG_RS11530	VNG_RS04845	0.985610	0	0.073298	0.124888	0.090634	0.092379	0	1.000000	0.023291
VNG_RS03735	VNG_RS06890	0.985602	0	0.073260	0.124888	0.090608	0.092348	0	-1.000000	0.023277
VNG_RS12380	VNG_RS03240	0.985595	0	0.073222	0.124888	0.090581	0.092318	0	-1.000000	0.023268
VNG_RS11480	VNG_RS10230	0.985587	0	0.073183	0.124888	0.090555	0.092287	0	1.000000	0.023261
VNG_RS11770	VNG_RS02845	0.985580	0	0.073145	0.124888	0.090529	0.092257	0	1.000000	0.023243
VNG_RS12285	VNG_RS08510	0.985572	0	0.073107	0.124888	0.090502	0.092227	0	-1.000000	0.023211
VNG_RS00100	VNG_RS10370	0.985564	0	0.073069	0.124888	0.090476	0.092196	0	-1.000000	0.023172
VNG_RS01630	VNG_RS01165	0.985557	0	0.073031	0.124888	0.090449	0.092166	0	1.000000	0.023143
VNG_RS08280	VNG_RS11535	0.985549	0	0.072993	0.124888	0.090423	0.092136	0	1.000000	0.023134
VNG_RS11185	VNG_RS05785	0.985542	0	0.072955	0.124888	0.090397	0.092105	0	-1.000000	0.023127
VNG_RS03865	VNG_RS04845	0.985534	0	0.072917	0.124888	0.090371	0.092075	0	1.000000	0.023120
VNG_RS03175	VNG_RS02325	0.985527	0	0.072879	0.124888	0.090344	0.092045	0	1.000000	0.023118
VNG_RS13575	VNG_RS07310	0.985519	0	0.072841	0.124888	0.090318	0.092014	0	1.000000	0.023110
VNG_RS03950	VNG_RS00640	0.985512	0	0.072803	0.124888	0.090292	0.091984	0	-1.000000	0.023105
VNG_RS07095	VNG_RS04845	0.985504	0	0.072765	0.124888	0.090266	0.091954	0	1.000000	0.023104
VNG_RS02965	VNG_RS05030	0.985497	0	0.072727	0.124888	0.090239	0.091924	0	1.000000	0.023097
VNG_RS06410	VNG_RS01465	0.985489	0	0.072690	0.124888	0.090213	0.091894	0	1.000000	0.023049
VNG_RS13190	VNG_RS03395	0.985482	0	0.072652	0.124888	0.090187	0.091864	0	-1.000000	0.023040
VNG_RS03175	VNG_RS07155	0.985474	0	0.072614	0.124888	0.090161	0.091833	0	-1.000000	0.023023
VNG_RS03650	VNG_RS11050	0.985466	0	0.072576	0.124888	0.090135	0.091803	0	1.000000	0.023015
VNG_RS12545	VNG_RS07890	0.985459	0	0.072539	0.124888	0.090109	0.091773	0	-1.000000	0.023000
VNG_RS08850	VNG_RS00605	0.985451	0	0.072501	0.124888	0.090083	0.091743	0	-1.000000	0.022999
VNG_RS05790	VNG_RS08245	0.985444	0	0.072464	0.124888	0.090057	0.091713	0	1.000000	0.022967
VNG_RS02745	VNG_RS12840	0.985436	0	0.072426	0.124888	0.090030	0.091683	0	-1.000000	0.022964
VNG_RS10405	VNG_RS02000	0.985429	0	0.072389	0.124888	0.090004	0.091653	0	1.000000	0.022939
VNG_RS02420	VNG_RS10370	0.985421	0	0.072351	0.124888	0.089978	0.091623	0	-1.000000	0.022932
VNG_RS13560	VNG_RS05870	0.985414	0	0.072314	0.124888	0.089952	0.091593	0	1.000000	0.022900
VNG_RS00585	VNG_RS02585	0.985406	0	0.072277	0.124888	0.089927	0.091563	0	1.000000	0.022899
VNG_RS08990	VNG_RS01780	0.985399	0	0.072239	0.124888	0.089901	0.091533	0	1.000000	0.022841
VNG_RS11755	VNG_RS01005	0.985391	0	0.072202	0.124888	0.089875	0.091503	0	1.000000	0.022840
VNG_RS12820	VNG_RS07420	0.985384	0	0.072165	0.124888	0.089849	0.091473	0	-1.000000	0.022802
VNG_RS01110	VNG_RS01270	0.985376	0	0.072128	0.124888	0.089823	0.091444	0	1.000000	0.022767
VNG_RS07025	VNG_RS00145	0.985368	0	0.072091	0.124888	0.089797	0.091414	0	1.000000	0.022708
VNG_RS04690	VNG_RS11385	0.985361	0	0.072054	0.124888	0.089771	0.091384	0	1.000000	0.022689
VNG_RS05140	VNG_RS01780	0.985353	0	0.072016	0.124888	0.089745	0.091354	0	-1.000000	0.022677
VNG_RS03155	VNG_RS03395	0.985346	0	0.071979	0.124888	0.089720	0.091324	0	1.000000	0.022647
VNG_RS02765	VNG_RS10490	0.985338	0	0.071942	0.124888	0.089694	0.091294	0	1.000000	0.022634
VNG_RS03200	VNG_RS01005	0.985331	0	0.071905	0.124888	0.089668	0.091265	0	1.000000	0.022631
VNG_RS11530	VNG_RS05870	0.985323	0	0.071869	0.124888	0.089642	0.091235	0	1.000000	0.022610
VNG_RS00285	VNG_RS10285	0.985316	0	0.071832	0.124888	0.089617	0.091205	0	1.000000	0.022603
VNG_RS05905	VNG_RS05555	0.985308	0	0.071795	0.124888	0.089591	0.091176	0	1.000000	0.022547
VNG_RS05705	VNG_RS01795	0.985301	0	0.071758	0.124888	0.089565	0.091146	0	-1.000000	0.022469
VNG_RS05175	VNG_RS05700	0.985293	0	0.071721	0.124888	0.089539	0.091116	0	1.000000	0.022462
VNG_RS04115	VNG_RS06275	0.985286	0	0.071685	0.124888	0.089514	0.091087	0	1.000000	0.022450
VNG_RS02755	VNG_RS12310	0.985278	0	0.071648	0.124888	0.089488	0.091057	0	-1.000000	0.022448
VNG_RS04895	VNG_RS05270	0.985270	0	0.071611	0.124888	0.089463	0.091027	0	1.000000	0.022435
VNG_RS12460	VNG_RS06030	0.985263	0	0.071575	0.124888	0.089437	0.090998	0	-1.000000	0.022429
VNG_RS04615	VNG_RS06275	0.985255	0	0.071538	0.124888	0.089411	0.090968	0	-1.000000	0.022414
VNG_RS12820	VNG_RS08410	0.985248	0	0.071502	0.124888	0.089386	0.090939	0	-1.000000	0.022409
VNG_RS11375	VNG_RS07310	0.985240	0	0.071465	0.124888	0.089360	0.090909	0	1.000000	0.022404
VNG_RS04375	VNG_RS01835	0.985233	0	0.071429	0.124888	0.089335	0.090880	0	1.000000	0.022377
VNG_RS06285	VNG_RS09550	0.985225	0	0.071392	0.124888	0.089309	0.090850	0	1.000000	0.022377
VNG_RS04790	VNG_RS03480	0.985218	0	0.071356	0.124888	0.089284	0.090821	0	-1.000000	0.022331
VNG_RS07650	VNG_RS11385	0.985210	0	0.071319	0.124888	0.089258	0.090791	0	1.000000	0.022327
VNG_RS08445	VNG_RS06030	0.985203	0	0.071283	0.124888	0.089233	0.090762	0	1.000000	0.022324
VNG_RS02430	VNG_RS10370	0.985195	0	0.071247	0.124888	0.089207	0.090732	0	-1.000000	0.022315
VNG_RS00115	VNG_RS02585	0.985188	0	0.071211	0.124888	0.089182	0.090703	0	1.000000	0.022301
VNG_RS02585	VNG_RS11385	0.985180	0	0.071174	0.124888	0.089157	0.090674	0	1.000000	0.022297
VNG_RS00470	VNG_RS08510	0.985172	0	0.071138	0.124888	0.089131	0.090644	0	-1.000000	0.022274
VNG_RS02110	VNG_RS02765	0.985165	0	0.071102	0.124888	0.089106	0.090615	0	-1.000000	0.022265
VNG_RS08435	VNG_RS05270	0.985157	0	0.071066	0.124888	0.089081	0.090586	0	-1.000000	0.022262
VNG_RS05790	VNG_RS05785	0.985150	0	0.071030	0.124888	0.089055	0.090556	0	1.000000	0.022234
VNG_RS11145	VNG_RS06030	0.985142	0	0.070994	0.124888	0.089030	0.090527	0	1.000000	0.022217
VNG_RS03780	VNG_RS01035	0.985135	0	0.070958	0.124888	0.089005	0.090498	0	-1.000000	0.022204
VNG_RS02110	VNG_RS05800	0.985127	0	0.070922	0.124888	0.088979	0.090468	0	-1.000000	0.022152
VNG_RS13195	VNG_RS05805	0.985120	0	0.070886	0.124888	0.088954	0.090439	0	1.000000	0.022146
VNG_RS05445	VNG_RS05640	0.985112	0	0.070850	0.124888	0.088929	0.090410	0	1.000000	0.022125
VNG_RS00470	VNG_RS05640	0.985105	0	0.070814	0.124888	0.088904	0.090381	0	1.000000	0.022111
VNG_RS08090	VNG_RS08245	0.985097	0	0.070779	0.124888	0.088879	0.090352	0	-1.000000	0.022108
VNG_RS11130	VNG_RS02000	0.985090	0	0.070743	0.124888	0.088853	0.090323	0	1.000000	0.022100
VNG_RS13180	VNG_RS00150	0.985082	0	0.070707	0.124888	0.088828	0.090293	0	-1.000000	0.022076
VNG_RS09850	VNG_RS04015	0.985074	0	0.070671	0.124888	0.088803	0.090264	0	1.000000	0.022074
VNG_RS05150	VNG_RS08180	0.985067	0	0.070636	0.124888	0.088778	0.090235	0	1.000000	0.022049
VNG_RS12435	VNG_RS07155	0.985059	0	0.070600	0.124888	0.088753	0.090206	0	1.000000	0.022022
VNG_RS03180	VNG_RS04845	0.985052	0	0.070565	0.124888	0.088728	0.090177	0	1.000000	0.022009
VNG_RS12525	VNG_RS02325	0.985044	0	0.070529	0.124888	0.088703	0.090148	0	1.000000	0.022008
VNG_RS05860	VNG_RS00150	0.985037	0	0.070493	0.124888	0.088678	0.090119	0	1.000000	0.021977
VNG_RS08850	VNG_RS04280	0.985029	0	0.070458	0.124888	0.088653	0.090090	0	1.000000	0.021974
VNG_RS04105	VNG_RS08410	0.985022	0	0.070423	0.124888	0.088628	0.090061	0	-1.000000	0.021956
VNG_RS08475	VNG_RS10370	0.985014	0	0.070387	0.124888	0.088603	0.090032	0	-1.000000	0.021931
VNG_RS02760	VNG_RS01780	0.985007	0	0.070352	0.124888	0.088578	0.090003	0	-1.000000	0.021880
VNG_RS12230	VNG_RS05700	0.984999	0	0.070316	0.124888	0.088553	0.089974	0	-1.000000	0.021858
VNG_RS04970	VNG_RS06270	0.984992	0	0.070281	0.124888	0.088528	0.089945	0	-1.000000	0.021794
VNG_RS06110	VNG_RS07420	0.984984	0	0.070246	0.124888	0.088503	0.089917	0	1.000000	0.021774
VNG_RS08735	VNG_RS11640	0.984976	0	0.070211	0.124888	0.088478	0.089888	0	1.000000	0.021763
VNG_RS12820	VNG_RS12790	0.984969	0	0.070175	0.124888	0.088453	0.089859	0	1.000000	0.021739
VNG_RS12370	VNG_RS03570	0.984961	0	0.070140	0.124888	0.088428	0.089830	0	-1.000000	0.021735
VNG_RS11355	VNG_RS11535	0.984954	0	0.070105	0.124888	0.088403	0.089801	0	1.000000	0.021731
VNG_RS13525	VNG_RS05030	0.984946	0	0.070070	0.124888	0.088379	0.089772	0	-1.000000	0.021728
VNG_RS09120	VNG_RS05395	0.984939	0	0.070035	0.124888	0.088354	0.089744	0	-1.000000	0.021692
VNG_RS12415	VNG_RS07310	0.984931	0	0.070000	0.124888	0.088329	0.089715	0	1.000000	0.021670
VNG_RS09495	VNG_RS12840	0.984924	0	0.069965	0.124888	0.088304	0.089686	0	-1.000000	0.021653
VNG_RS13355	VNG_RS07385	0.984916	0	0.069930	0.124888	0.088280	0.089657	0	-1.000000	0.021640
VNG_RS07820	VNG_RS07470	0.984909	0	0.069895	0.124888	0.088255	0.089629	0	-1.000000	0.021633
VNG_RS01905	VNG_RS02065	0.984901	0	0.069860	0.124888	0.088230	0.089600	0	-1.000000	0.021606
VNG_RS13495	VNG_RS04845	0.984894	0	0.069825	0.124888	0.088205	0.089571	0	1.000000	0.021603
VNG_RS00345	VNG_RS07310	0.984886	0	0.069791	0.124888	0.088181	0.089543	0	1.000000	0.021586
VNG_RS04665	VNG_RS09685	0.984878	0	0.069756	0.124888	0.088156	0.089514	0	-1.000000	0.021584
VNG_RS08140	VNG_RS00145	0.984871	0	0.069721	0.124888	0.088131	0.089485	0	1.000000	0.021580
VNG_RS03180	VNG_RS04605	0.984863	0	0.069686	0.124888	0.088107	0.089457	0	1.000000	0.021542
VNG_RS04375	VNG_RS10230	0.984856	0	0.069652	0.124888	0.088082	0.089428	0	-1.000000	0.021538
VNG_RS04345	VNG_RS02765	0.984848	0	0.069617	0.124888	0.088058	0.089400	0	1.000000	0.021501
VNG_RS05220	VNG_RS10085	0.984841	0	0.069583	0.124888	0.088033	0.089371	0	-1.000000	0.021448
VNG_RS03155	VNG_RS08510	0.984833	0	0.069548	0.124888	0.088008	0.089343	0	1.000000	0.021437
VNG_RS12780	VNG_RS05640	0.984826	0	0.069513	0.124888	0.087984	0.089314	0	1.000000	0.021431
VNG_RS00485	VNG_RS07155	0.984818	0	0.069479	0.124888	0.087959	0.089286	0	1.000000	0.021425
VNG_RS03615	VNG_RS03275	0.984811	0	0.069444	0.124888	0.087935	0.089257	0	-1.000000	0.021410
VNG_RS11130	VNG_RS00145	0.984803	0	0.069410	0.124888	0.087910	0.089229	0	-1.000000	0.021404
VNG_RS02765	VNG_RS07420	0.984796	0	0.069376	0.124888	0.087886	0.089200	0	1.000000	0.021393
VNG_RS09340	VNG_RS10335	0.984788	0	0.069341	0.124888	0.087862	0.089172	0	-1.000000	0.021390
VNG_RS05025	VNG_RS05785	0.984780	0	0.069307	0.124888	0.087837	0.089144	0	-1.000000	0.021346
VNG_RS01110	VNG_RS06030	0.984773	0	0.069273	0.124888	0.087813	0.089115	0	1.000000	0.021334
VNG_RS02645	VNG_RS08105	0.984765	0	0.069238	0.124888	0.087788	0.089087	0	-1.000000	0.021308
VNG_RS08935	VNG_RS07155	0.984758	0	0.069204	0.124888	0.087764	0.089059	0	1.000000	0.021294
VNG_RS10825	VNG_RS00795	0.984750	0	0.069170	0.124888	0.087740	0.089030	0	-1.000000	0.021247
VNG_RS07885	VNG_RS00640	0.984743	0	0.069136	0.124888	0.087715	0.089002	0	-1.000000	0.021224
VNG_RS13205	VNG_RS05870	0.984735	0	0.069102	0.124888	0.087691	0.088974	0	1.000000	0.021214
VNG_RS03975	VNG_RS03875	0.984728	0	0.069068	0.124888	0.087667	0.088945	0	1.000000	0.021212
VNG_RS10180	VNG_RS01250	0.984720	0	0.069034	0.124888	0.087642	0.088917	0	-1.000000	0.021189
VNG_RS12305	VNG_RS01005	0.984713	0	0.069000	0.124888	0.087618	0.088889	0	-1.000000	0.021174
VNG_RS12730	VNG_RS07155	0.984705	0	0.068966	0.124888	0.087594	0.088861	0	-1.000000	0.021167
VNG_RS11800	VNG_RS07155	0.984698	0	0.068932	0.124888	0.087569	0.088832	0	-1.000000	0.021131
VNG_RS04375	VNG_RS00725	0.984690	0	0.068898	0.124888	0.087545	0.088804	0	-1.000000	0.021090
VNG_RS11890	VNG_RS07470	0.984682	0	0.068864	0.124888	0.087521	0.088776	0	-1.000000	0.021058
VNG_RS03395	VNG_RS08745	0.984675	1	0.069322	0.125781	0.088163	0.089382	1	1.000000	0.021050
VNG_RS06820	VNG_RS12350	0.984667	0	0.069287	0.125781	0.088139	0.089354	0	1.000000	0.021043
VNG_RS07575	VNG_RS02760	0.984660	0	0.069253	0.125781	0.088114	0.089325	0	1.000000	0.021039
VNG_RS06730	VNG_RS07310	0.984652	0	0.069219	0.125781	0.088090	0.089297	0	1.000000	0.021037
VNG_RS07585	VNG_RS05640	0.984645	0	0.069185	0.125781	0.088066	0.089269	0	1.000000	0.021031
VNG_RS13215	VNG_RS08510	0.984637	0	0.069152	0.125781	0.088042	0.089241	0	-1.000000	0.021013
VNG_RS13285	VNG_RS05870	0.984630	0	0.069118	0.125781	0.088017	0.089212	0	1.000000	0.021004
VNG_RS12380	VNG_RS00150	0.984622	0	0.069084	0.125781	0.087993	0.089184	0	1.000000	0.021004
VNG_RS03735	VNG_RS03875	0.984615	0	0.069050	0.125781	0.087969	0.089156	0	1.000000	0.020999
VNG_RS11365	VNG_RS00660	0.984607	0	0.069016	0.125781	0.087945	0.089128	0	1.000000	0.020996
VNG_RS12340	VNG_RS02880	0.984600	0	0.068982	0.125781	0.087921	0.089100	0	-1.000000	0.020950
VNG_RS11565	VNG_RS05475	0.984592	0	0.068949	0.125781	0.087896	0.089071	0	1.000000	0.020935
VNG_RS11120	VNG_RS07310	0.984584	0	0.068915	0.125781	0.087872	0.089043	0	1.000000	0.020896
VNG_RS06835	VNG_RS05825	0.984577	0	0.068881	0.125781	0.087848	0.089015	0	-1.000000	0.020896
